,0
0,2.27198311065674
1,1.0245354014285373
2,-0.12735929064259643
3,-0.14414873086727464
4,-0.1609343832822301
5,-0.17771580727076497
6,-0.1944925622167819
7,-0.21126420750409558
8,-0.22803030251658107
9,-0.24479040663806906
10,-0.26110983094339346
11,-0.27394067107462483
12,-0.2783986717496276
13,-0.27521261129843566
14,-0.2622201129015984
15,-0.2450657009243402
16,-0.2273866236359785
17,-0.20958367922972998
18,-0.1888022028913232
19,-0.14962676693963317
20,-0.07285713234273672
21,0.020290898769703247
22,0.11546620943626706
23,0.20940073157843742
24,0.2910545136753129
25,0.3314819801475082
26,0.319489036576563
27,0.28739915918115955
28,0.25246047918468406
29,0.21645204458396705
30,0.19456564767799023
31,0.22055052310110312
32,0.26902475387404934
33,0.3203587016277609
34,0.3699967059541578
35,0.4060946552886655
36,0.4118825033112543
37,0.4041896832483438
38,0.38591188720560154
39,0.339477374097104
40,0.2757870707292778
41,0.2082235708127662
42,0.14036133096264525
43,0.07249540251744929
44,0.0033431433948720723
45,-0.07590510805352757
46,-0.17524042214582813
47,-0.26918950221742577
48,-0.3356954962784826
49,-0.38942310172614114
50,-0.43727527360262286
51,-0.47527613866535035
52,-0.5086484647274787
53,-0.5367061674983375
54,-0.5380546006588034
55,-0.4866847564188532
56,-0.41073116169462764
57,-0.33100768894847477
58,-0.251149612119697
59,-0.17128494656536475
60,-0.0914157913972744
61,-0.011544245726060609
62,0.06832759133679644
63,0.14515497588693194
64,0.19758316450349866
65,0.19502169937725355
66,0.168059729165833
67,0.13805068813968902
68,0.10803801105138255
69,0.07802248786100385
70,0.04800490852859873
71,0.01798606301407446
72,-0.012033258722247808
73,-0.0410989460544986
74,-0.06258230699463008
75,-0.06741643838430633
76,-0.06637733345826768
77,-0.06633914583491574
78,-0.06700771051499688
79,-0.06775510677625984
80,-0.06850071938127478
81,-0.06965198913906878
82,-0.07319782623434712
83,-0.07521369577018433
84,-0.04943664891204946
85,0.0174572125929906
86,0.10054716165054955
87,0.1855459670524766
88,0.27066643476495145
89,0.3567943063449164
90,0.44498204225725146
91,0.5272457903006753
92,0.5641294138012469
93,0.5055729368389805
94,0.40522097585195027
95,0.2996743088910918
96,0.1941197697620911
97,0.08856013282655084
98,-0.017001827553610127
99,-0.1207902727001775
100,-0.20907668681799585
101,-0.25503124964871726
102,-0.26358213344452963
103,-0.260068191327127
104,-0.2552646660237716
105,-0.25045443192293604
106,-0.24563761623612024
107,-0.24081434617465547
108,-0.23609630242517454
109,-0.23222342357627568
110,-0.22998787282028132
111,-0.2276173527306362
112,-0.22361593603519836
113,-0.21287328266061323
114,-0.1852701765866005
115,-0.13983835850911586
116,-0.07419105048381258
117,0.021497740190346448
118,0.1386864024755594
119,0.2606201771790291
120,0.3631680264897059
121,0.4344917243712665
122,0.4572941824014194
123,0.42815299271672025
124,0.3250031601023746
125,0.14339124955759708
126,-0.08094888368981024
127,-0.2785023572817995
128,-0.36670364135997047
129,-0.3533196396165872
130,-0.3031394934636351
131,-0.23689347939915573
132,-0.15311919410064978
133,-0.05178290136965624
134,0.0663219481893883
135,0.19071152536181413
136,0.3095836378651362
137,0.3765642101404483
138,0.32531867760096067
139,0.22151489533715218
140,0.11084996380960285
141,-0.002714437323523944
142,-0.12580764978509285
143,-0.25857296428504517
144,-0.37481606464169204
145,-0.4203313381006488
146,-0.3719500489576051
147,-0.2811578744151517
148,-0.1820975040950985
149,-0.08440459445307699
150,0.009790164950805424
151,0.1046944527457585
152,0.2002257162469121
153,0.28846870609755637
154,0.33279255260025664
155,0.2883459771670145
156,0.20131191887283517
157,0.10298981974523169
158,0.007073768582100293
159,-0.04880790665268453
160,-0.013630919850084133
161,0.06130050106394869
162,0.13112317314580668
163,0.1792407791533206
164,0.22476020726198565
165,0.210705564108292
166,0.055814937029406986
167,-0.10131743308960828
168,-0.12166255614312194
169,-0.07792362229499972
170,-0.02967258919752158
171,0.00015667821591591746
172,-0.006945439184251612
173,-0.03079407303017412
174,-0.05209332602935213
175,-0.06850532980712565
176,-0.08474442893765577
177,-0.11601976768040423
178,-0.15583545720005354
179,-0.19939403586497662
180,-0.24820851434264135
181,-0.30154016988802823
182,-0.3484304233698534
183,-0.36864083890228017
184,-0.34116614811171964
185,-0.24962145960847693
186,-0.13219720273062574
187,-0.011646396639158008
188,0.10890471504653987
189,0.22551261153650382
190,0.3099466317579189
191,0.31857876422791875
192,0.2853670964114432
193,0.24388944442951122
194,0.20302766106739512
195,0.16731348358995213
196,0.13887729170424734
197,0.11865972814124248
198,0.11027970509005058
199,0.10609239911021895
200,0.10219449298512195
201,0.0982633392692076
202,0.09409985562074219
203,0.08942112829652338
204,0.08394745796881331
205,0.07276317364120555
206,0.04779661974849381
207,0.01663677349566095
208,-0.015299630735882253
209,-0.047235632217073054
210,-0.07983746112249768
211,-0.117343998912812
212,-0.16311652560362688
213,-0.2033304280826611
214,-0.2285202295453912
215,-0.2335943931482669
216,-0.22882890153583624
217,-0.21661382217429637
218,-0.18638023042463914
219,-0.1259639367188452
220,-0.046186508218484246
221,0.04214405100417662
222,0.1355666158676275
223,0.22842690455798553
224,0.2952846783957783
225,0.29216779877125876
226,0.22698637186359338
227,0.11345578546045187
228,-0.033242264356959206
229,-0.17379555263970442
230,-0.23965384503979875
231,-0.14581271595899534
232,0.010655902720192165
233,0.12805558980626847
234,0.13307338716456274
235,0.08386486308834336
236,0.028030840861714146
237,-0.023799062953736128
238,-0.0728474759259794
239,-0.11792599550963478
240,-0.15085186676487283
241,-0.16149146794191283
242,-0.1647176310318217
243,-0.16204230491165933
244,-0.14577399617189246
245,-0.12626392168431466
246,-0.11284534972666682
247,-0.10080296013640488
248,-0.07375906099946405
249,-0.0001943772724821713
250,0.124058922815383
251,0.2665666408092804
252,0.4114668215688013
253,0.5593245333705941
254,0.7124177005975998
255,0.8369551162546678
256,0.8215739390725236
257,0.5943715036566299
258,0.28162946706682757
259,-0.034072020611461085
260,-0.2891933029696947
261,-0.3959458033945449
262,-0.4080860670447386
263,-0.39855041986641027
264,-0.37821599350510837
265,-0.33058013758183336
266,-0.25867239826609634
267,-0.18102680228956558
268,-0.1274806415261729
269,-0.10727970387716823
270,-0.08157640963842283
271,-0.03183565378458297
272,0.02724154963914316
273,0.08251910637471838
274,0.11328166758480762
275,0.08039163289350881
276,-0.03428623750952653
277,-0.1718178639863126
278,-0.24116927352439887
279,-0.14777221157871878
280,0.01340938499350841
281,0.1222689913405901
282,0.0728709461937953
283,-0.047905993616012665
284,-0.16059396397039194
285,-0.2190345514721983
286,-0.23893510619699043
287,-0.25044542715807694
288,-0.2598638539877527
289,-0.26612324942521326
290,-0.2806535204759868
291,-0.31358215787089705
292,-0.3639054760233762
293,-0.44085752692867786
294,-0.4855201072418396
295,-0.4257757926519723
296,-0.2534952723843986
297,-0.059761532028780096
298,0.11810482385830312
299,0.22343688912271453
300,0.17653697294594117
301,0.07001246844173359
302,0.013546892030758428
303,0.08864851772110072
304,0.2221213977152523
305,0.36286892953666694
306,0.5043368568516549
307,0.6508495356136379
308,0.8048305165878205
309,0.9537993752348797
310,1.093540656989049
311,1.187610468695489
312,1.1712435324301538
313,0.9408301539931827
314,0.540934210686359
315,0.08451825550378267
316,-0.3402992747063817
317,-0.746204314490015
318,-1.1548045808890333
319,-1.522612547020799
320,-1.7284003446066443
321,-1.7813744579951738
322,-1.551952948089049
323,-0.9305616310766904
324,-0.22668859983482825
325,0.3821005787183487
326,0.9402963411909431
327,1.4223314013914266
328,1.5992531019529928
329,1.2767770392845943
330,0.7562468380083089
331,0.24420415905605353
332,-0.15488153998906995
333,-0.3742569078329945
334,-0.45760608355195254
335,-0.4683731960846331
336,-0.44140711704018143
337,-0.3891098930446506
338,-0.30576281582669296
339,-0.18595973110546105
340,-0.044973640732291376
341,0.09310046778959946
342,0.20521450613550846
343,0.28266566293526585
344,0.30348913449534093
345,0.1733266511244999
346,-0.10635694920532521
347,-0.38268760917869665
348,-0.4042895688420869
349,-0.16552206921001988
350,0.14916363366662289
351,0.36949615662994195
352,0.40231555555722354
353,0.35299934403196875
354,0.28915564860782417
355,0.21476084541964768
356,0.11095822799581678
357,-0.04764086258670508
358,-0.20291483532955112
359,-0.34765601783785005
360,-0.4951030712966471
361,-0.6450478321313593
362,-0.7282133352584204
363,-0.6062858034539547
364,-0.34588403518412547
365,-0.050282005752496195
366,0.24840912999850673
367,0.5470937352968805
368,0.8303678779691381
369,0.9896145740540643
370,0.8660971855315225
371,0.6089458928645985
372,0.33187111324699625
373,0.06015680556938596
374,-0.16318070452787248
375,-0.27324613037681944
376,-0.32485557880165583
