head
t	x	y
0.0	0.1567394604814335	0.32762604465571077
0.5005000000000001	0.18041126950862063	0.3326625997678782
1.0010000000000001	0.20710501160310812	0.33014432221179446
1.5015	0.22523661000691098	0.32964066670057773
2.0020000000000002	0.2368206867648961	0.32812970016692744
2.5025	0.23933896432097979	0.3170492789201591
3.003	0.24487917494436406	0.30899079074069113
3.5035000000000003	0.24941207454531478	0.30093230256122316
4.0040000000000004	0.25696690721356585	0.3094944462519079
4.5045	0.2680473284603343	0.3079834797182577
5.005	0.27459485010615214	0.30647251318460744
5.5055000000000005	0.2851716158417037	0.30697616869582417
6.006	0.2897045154426544	0.3110054127855581
6.5065	0.27862409419588596	0.31755293443137583
7.007000000000001	0.2655290509042506	0.3215821785211098
7.5075	0.24487917494436406	0.3200712119874596
8.008000000000001	0.2176817773386598	0.3235968005659767
8.5085	0.18141858053105409	0.32561142261084375
9.009	0.1496882833243991	0.32812970016692744
9.509500000000001	0.11292143100557672	0.3341735663015284
10.01	0.05651201374930115	0.34223205448099636
10.5105	0.016219572851961517	0.3472686095931638
11.011000000000001	-0.007452236175225502	0.34777226510438053
11.5115	-0.033642322758496324	0.34877957612681404
12.012	-0.09357732859328904	0.3603636528847992
12.512500000000001	-0.13034418091211142	0.3593563418623657
13.013	-0.16660737771971718	0.360867308396016
13.5135	-0.19430843083663812	0.3603636528847992
14.014000000000001	-0.22301679497599264	0.3623782749296662
14.5145	-0.25947439092914665	0.36086004730738763
15.015	-0.28209377246743916	0.3594129822836933
15.515500000000001	-0.3011551256231503	0.3568286403985877
16.016000000000002	-0.3087019716797864	0.35083072848608166
16.5165	-0.3142567779246349	0.35064280466830944
17.017	-0.3241253914777489	0.34256848448848887
17.517500000000005	-0.34251689855400674	0.3457084978917524
18.018	-0.3697685882146882	0.3432939676840433
18.5185	-0.4065482643296305	0.34809131674251403
19.019000000000002	-0.43693147503327845	0.34809131674251403
19.5195	-0.45452175491433777	0.3432939676840433
20.02	-0.4665151275605146	0.3424944095076315
20.520500000000002	-0.46491601120769105	0.34409352586045505
21.021	-0.4633168948548675	0.33689750227274895
21.5215	-0.45851954579639675	0.321705896920925
22.022000000000002	-0.4561208712671614	0.306514291569101
22.5225	-0.4561208712671614	0.2985187098049831
23.023	-0.44732573132663167	0.29931826798139494
23.523500000000002	-0.42973545144557235	0.29532047709933595
24.024	-0.4209403115050427	0.2945209189229242
24.5245	-0.4113456133881012	0.2977191516285713
25.025000000000002	-0.40814738068245404	0.321705896920925
25.5255	-0.4209403115050427	0.3392961768019843
26.026	-0.43613191685686664	0.33689750227274895
26.526500000000002	-0.4553213130907496	0.3249041296265721
27.027	-0.47131247661898534	0.3121111988039835
27.5275	-0.46491601120769105	0.2889240116880416
28.028000000000002	-0.4521230803851024	0.2833271044531591
28.5285	-0.42973545144557235	0.2833271044531591
29.029	-0.4177420787993955	0.291322686217277
29.529500000000002	-0.41854163697580726	0.3137103151568071
30.03	-0.4201407533286309	0.32970147868504285
30.5305	-0.4345328005040431	0.3321001532142782
31.031000000000002	-0.4489248476794553	0.321705896920925
31.5315	-0.45132352220869065	0.2977191516285713
32.032000000000004	-0.4609182203256321	0.2841266626295709
32.5325	-0.4289358932691606	0.276131080865453
33.033	-0.4073478225060423	0.2873248953352181
33.5335	-0.38975754262498297	0.29931826798139494
34.034	-0.37776416997880613	0.3073138497455128
34.5345	-0.3641716809798057	0.3145098733332189
35.03500000000001	-0.3569756573920996	0.30251650068704206
35.5355	-0.3569756573920996	0.3121111988039835
36.036	-0.36097344827415856	0.306514291569101
