HEAD
t	x	y
0.0	0.2092091727243891	-0.13602616621313546
0.5005000000000001	0.2188768002780943	-0.13770749274421457
1.0010000000000001	0.2285444278317995	-0.1383379901933693
1.5015	0.23989338191658405	-0.136866829478675
2.0020000000000002	0.2529236625324476	-0.1349753371312109
2.5025	0.2628014559025378	-0.12825003100689425
3.003	0.2657437773319262	-0.11585024784018533
3.5035000000000003	0.26343195335169245	-0.10618262028648012
4.0040000000000004	0.2684759329449299	-0.0986166508966238
4.5045	0.27078775692516377	-0.08978968660845815
5.005	0.2779333946822504	-0.07970172742198312
5.5055000000000005	0.278563892131405	-0.06520028609142525
6.006	0.2727136590011099	-0.04958823312036814
6.5065	0.26503523043129895	-0.036084789773459414
7.007000000000001	0.24855734631415405	-0.03764983649799919
7.5075	0.23736970710916616	-0.03861397981822534
8.008000000000001	0.22607729570187063	-0.035790876966401486
8.5085	0.21671648098266516	-0.029847502541509086
9.009	0.21213203435596417	-0.02428178003319842
9.509500000000001	0.21063110015061537	-0.015442945268366592
10.01	0.2146335913648788	-0.002601619289271273
10.5105	0.2194699349154472	0.00973939528804113
11.011000000000001	0.20779600220717875	0.017744377716568116
11.5115	0.1931202010882127	0.012908034165999727
12.012	0.18361428445433692	0.009239083886258215
12.512500000000001	0.17994533417459535	0.009239083886258215
13.013	0.17844439996924655	0.008905542951736234
13.5135	0.17894471137102952	0.010072936222563111
14.014000000000001	0.1777773181002027	0.004903051737472797
14.5145	0.17410836782046113	0.002067953794036126
15.015	0.17244066314785134	-2.668327476175736E-4
15.515500000000001	0.16627015585919513	-0.004269323961881011
16.016000000000002	0.16193412371040972	-0.008438585643405494
16.5165	0.1607667304395829	-0.012274306390407996
17.017	0.15859871436519013	-0.016276797604671434
17.517500000000005	0.15259497754379492	-0.009772749381493306
18.018	0.14125458577004846	-0.006937651438056691
18.5185	0.13358314427604345	-0.014609092932061696
19.019000000000002	0.1265787846510824	-0.022280534426066645
19.5195	0.12045781314478099	-0.026355678121117054
20.02	0.10975808415615573	-0.031111113227172693
20.520500000000002	0.0981667110851453	-0.03170554261542968
21.021	0.08300876168459304	-0.03497490425084293
21.5215	0.0657703094251414	-0.03229997200368667
22.022000000000002	0.04793742777743293	-0.029327825062401836
22.5225	0.03367112245926607	-0.0278417515917595
23.023	0.017958279814133227	-0.024848449345525103
23.523500000000002	0.004087335932729919	-0.02232645954890633
24.024	-0.02428504927923114	-0.01728247995566884
24.5245	-0.052026937042037424	-0.013709661077125568
25.025000000000002	-0.07997899062122871	-0.016862148322899007
25.5255	-0.09427026613540168	-0.030943258020687092
26.026	-0.1077208783840351	-0.041661714656316795
26.526500000000002	-0.11864950083604964	-0.05448182945579555
27.027	-0.1352526003304565	-0.07003409986827785
27.5275	-0.14807271512993525	-0.08621686772991494
28.028000000000002	-0.1686689651356551	-0.09525399783446548
28.5285	-0.18001791922043947	-0.10492162538817074
29.029	-0.195360023816537	-0.10723344936840457
29.529500000000002	-0.2117529574945589	-0.11753157437126455
30.03	-0.2306678809691996	-0.12846019682327914
30.5305	-0.24664048301445174	-0.13770749274421457
31.031000000000002	-0.26534524067270754	-0.14149047743914273
31.5315	-0.2848906615965029	-0.13602616621313546
32.032000000000004	-0.3014937610909098	-0.1290906942724338
32.5325	-0.3138935442576187	-0.12215522233173226
33.033	-0.33154747283395003	-0.10912494171586862
33.5335	-0.3393236080401912	-0.09924714834577847
34.034	-0.3483607381447417	-0.09546416365085042
34.5345	-0.35508604426905843	-0.08348471211691122
35.03500000000001	-0.35949952641314126	-0.07276625548128152
35.5355	-0.36412317437360897	-0.06351895956034603
36.036	-0.3708484804979257	-0.05385133200664083
36.536500000000004	-0.37967544478609133	-0.04082105139077724
37.037	-0.39207522795280025	-0.02610944424383449
37.5375	-0.40027169479181124	-0.014970655975434954
38.038000000000004	-0.4101494881619014	-0.0038318677070354745
38.5385	-0.4177154575517576	0.008357749643288614
42.042	-0.4032344779095936	0.056567221540727686
42.542500000000004	-0.39550689586225324	0.06578087705871044
43.043	-0.38867095789729833	0.0758861766590786
43.5435	-0.3871848844266559	0.08777476442421767
44.044000000000004	-0.3837864078639499	0.09873363367235524
44.5445	-0.3905119592315341	0.11344577728894564
45.045	-0.38807652850904134	0.12225166894312087
45.545500000000004	-0.3782684436028016	0.1356263301789023
46.046	-0.3761879407439023	0.14216505344972877
46.5465	-0.37440465257913147	0.14365112692037116
47.047000000000004	-0.361624420731607	0.14067897997908638
47.5475	-0.35478848276665204	0.13978733589670098
48.048	-0.34260268030738456	0.14067897997908638
48.548500000000004	-0.33903610397784284	0.14127340936734334
49.049	-0.3330918100952732	0.1415706240614718
49.5495	-0.3253642280479329	0.14335391222624266
50.050000000000004	-0.3167450019182071	0.1415706240614718
50.5505	-0.3108007080356376	0.13265418323761752
51.051	-0.30039819374114096	0.12730431874330497
51.551500000000004	-0.2882123912818734	0.1231433130255063
52.052	-0.2766210182108628	0.12552103057853412
52.5525	-0.26681293330462313	0.1308708950728467
53.053000000000004	-0.2596797806455397	0.139192906508444
53.5535	-0.2516549839040709	0.14275948283798573
54.054	-0.24065804022131726	0.13354582732000295
54.554500000000004	-0.22698616429140733	0.13414025670825988
55.055	-0.21212542958498354	0.13622075956715926
55.5555	-0.1990479830433306	0.14216505344972877
56.056000000000004	-0.18389003364277834	0.1356263301789023
56.5565	-0.17289308996002473	0.13800404773193012
57.057	-0.15535742300644462	0.1368151889554162
57.557500000000005	-0.14376604993543407	0.1439483416144996
58.058	-0.13366075033506597	0.14602884447339895
58.5585	-0.12028608909928451	0.15316199713248238
59.059000000000005	-0.10037270459267655	0.15137870896771152
59.5595	-0.08432311110973889	0.14810934733229827
60.06	-0.0620320090501032	0.14810934733229827
60.560500000000005	-0.04271305393175229	0.14751491794404134
62.5625	0.031128739790826976	0.12803830473646705
63.063	0.04764196483985117	0.12048940185691312
63.563500000000005	0.054719061289432935	0.11246869254738714
64.06400000000001	0.0721758991984014	0.10869424110761017
64.56450000000001	0.0919917692572304	0.10491978966783322
65.065	0.11227944574603144	0.1072788218176938
65.5655	0.13351073509477684	0.10775062824766593
66.066	0.14839599439285767	0.11244358403688115
66.5665	0.15612357644019803	0.12670988935504804
67.067	0.15850129399322588	0.13443747140238838
67.56750000000001	0.17098431114662194	0.13205975384936058
68.068	0.18108961074699004	0.12879039221394734
68.5685	0.18376454299414635	0.11987395139009308
69.069	0.18643947524130255	0.11214636934275271
69.5695	0.19684198953579934	0.1070937195425686
70.07000000000002	0.20575843035965347	0.10531043137779775
70.57050000000001	0.21645815934827872	0.10501321668366925
71.071	0.22240245323084817	0.11095751056623879
71.5715	0.2277523177251608	0.11660458975467983
72.072	0.2360743291607582	0.11541573097816593
72.5725	0.2443963405963554	0.11630737506055133
73.07300000000001	0.25331278142020974	0.11927952200183611
73.57350000000001	0.25895986060865084	0.121062810166607
74.074	0.2646069397970918	0.12581824527266258
74.5745	0.2750094540915884	0.11511851628403746
75.075	0.28184539205654335	0.1070937195425686
75.5755	0.28927575940975536	0.10322992851889842
76.07600000000001	0.2961116973747103	0.09312462891853024
76.57650000000001	0.29878662962186653	0.08539704687118987
77.077	0.29195069165691157	0.08301932931816208
77.5775	0.29135626226865463	0.07291402971779387
78.078	0.2895729741038837	0.06191708603504026
78.5785	0.2877896859391129	0.05300064521118597
79.07900000000001	0.2981922002336096	0.04230091622256088
79.57950000000001	0.3035420647279222	0.030115113763293344
80.08	0.31156686146939105	0.027737396210265552
80.5805	0.31424179371654726	0.013471090892098692
81.081	0.3103780026928771	0.003663005985858947
81.5815	0.30710864105746394	-0.010306084638179391
82.08200000000001	0.3020559912572798	-0.024572389956346197
82.58250000000001	0.29403119451581095	-0.03229997200368667
83.083	0.2851147536919567	-0.03675819241561373
83.5835	0.28184539205654335	-0.04032476874515545
84.084	0.2788732451152587	-0.04448577446295415
84.5845	0.26876794551489047	-0.048349565486624335
85.08500000000001	0.25985150469103624	-0.04716070671011047
85.58550000000001	0.25034063447892496	-0.0486467801807528
86.086	0.23756040263140044	-0.05221335651029452
86.5865	0.2259690295603899	-0.05072728303965213
87.087	0.22240245323084828	-0.05637436222809317
87.5875	0.20962222138332387	-0.06766852060497525
88.08800000000001	0.2045695715831397	-0.07658496142882953
88.58850000000001	0.20429382239469818	-0.0894890327322409
89.089	0.21430005043035683	-0.10516545665477284
89.5895	0.22013701678449116	-0.11967448730647795
90.09	0.22530690126958142	-0.13101487908022447
90.5905	0.23764791584689382	-0.1396869433777953
91.09100000000001	0.2489883076206404	-0.1335164360891391
91.59150000000001	0.2583274537872551	-0.12617853552965608
92.092	0.26816691135565285	-0.12501114225882926
92.5925	0.2841768762127067	-0.11867386450291206
93.093	0.29768528406084593	-0.11300366861603878
93.5935	0.30218808667689234	-0.10316421104764106
94.09400000000001	0.3103598395726803	-0.08465268918167251
94.59450000000001	0.3153629535905097	-0.0718113632025772
95.095	0.3288053137288427	-0.06618244713433291
98.5985	0.35139363048260686	0.04794799541100192
99.099	0.35139363048260686	0.05627000684659922
99.5995	0.3460437659882942	0.06875302399999522
100.10000000000001	0.3424771896587524	0.07766946482384945
100.60050000000001	0.34188276027049547	0.08480261748293288
101.101	0.33712732516444	0.09371905830678717
101.6015	0.3353440369996692	0.09906892280109977
102.102	0.32999417250535656	0.09431348769504416
102.6025	0.31513343779893277	0.10441878729541232
103.10300000000001	0.30146156186902273	0.12760153343743347
103.60350000000001	0.30324485003379364	0.1418678387556003
104.104	0.32167216106975915	0.1353291154847738
104.6045	0.32702202556407167	0.1157129456722944
105.105	0.3353440369996692	0.10025778157761364
105.6055	0.34128833088223853	0.09847449341284278
106.10600000000001	0.34128833088223853	0.0735084591060508
106.60650000000001	0.33712732516444	0.052703430517057503
107.107	0.32523873739930087	0.04557027785797407
107.6075	0.3103780026928771	0.03605940764586285
108.108	0.30502813819856467	0.022981961104209914
108.6085	0.30978357330462014	0.018226525998154275
109.10900000000001	0.3038392794220507	0.013471090892098692
109.60950000000001	0.2961116973747103	0.00336579129173048
110.11	0.27827881572700164	0.0045546500682444035
110.6105	0.26995680429140445	0.017037667221640407
111.111	0.26163479285580704	0.029520684375036355
111.6115	0.24677405814938325	0.0318984019280642
112.11200000000001	0.2360743291607582	0.030115113763293344
112.61250000000001	0.23191332344295956	0.033681690092835004
113.113	0.22894117650167467	0.04259813091668929
113.6135	0.22299688261910522	0.052703430517057503
114.114	0.21824144751304952	0.06518644767045345
114.6145	0.20397514219488277	0.06696973583522431
115.11500000000001	0.2063528597479105	0.0758861766590786
115.61550000000001	0.2063528597479105	0.08658590564770374
116.116	0.2128915830187369	0.09609677585981496
116.6165	0.21408044179525088	0.10441878729541232
117.117	0.21229715363048007	0.10501321668366925
117.6175	0.21824144751304952	0.1157129456722944
118.11800000000001	0.22299688261910522	0.1228460983313778
118.61850000000001	0.23131889405470252	0.12760153343743347
119.119	0.24023533487855675	0.12997925099046126
119.6195	0.25331278142020974	0.1317625391552321
120.12	0.26817351612663354	0.12641267466091954
120.6205	0.2788732451152586	0.12344052771963479
121.12100000000001	0.2937339798216826	0.12997925099046126
121.62150000000001	0.2961116973747103	0.12760153343743347
122.122	0.3044337088103076	0.1281959628256904
122.6225	0.30800028513984934	0.1305736803787182
123.123	0.3139445790224188	0.13235696854348908
123.6235	0.32523873739930087	0.121062810166607
124.12400000000001	0.3335607488348984	0.10976865178972489
124.62450000000001	0.3305886018936135	0.09431348769504416
125.125	0.3222665904580162	0.08480261748293288
125.6255	0.3139445790224188	0.0741028884943078
126.126	0.3091891439163632	0.06280873011742566
126.6265	0.30859471452810616	0.04973128357577278
127.12700000000001	0.3091891439163632	0.03487054886934893
127.62750000000001	0.3109724320811341	0.020604243551182067
128.12800000000001	0.3091891439163632	0.006932367621272195
128.6285	0.299083844315995	0.008715655786043053
129.12900000000002	0.28481753899782825	0.028331825598522486
129.6295	0.2895729741038837	0.04973128357577278
130.13	0.3008671324807658	0.06815859461173823
130.6305	0.30324485003379364	0.0800471823768773
131.131	0.30146156186902273	0.09193577014201634
131.63150000000002	0.3074058557515924	0.10263549913064146
132.132	0.3157278671871897	0.10620207546018318
132.6325	0.3145390084106757	0.11095751056623879
133.133	0.3121612908576479	0.10917422240146793
133.6335	0.3008671324807658	0.1157129456722944
134.134	0.29492283859819635	0.12462938649614869
134.6345	0.2895729741038837	0.12403495710789172
