,Vsys,Psys,Pload,Pbat,Psolar,Prect,P_1,P_2,P_3,Vfc,Pfc,Psell,lx,lx_power,PV_temp,SOC,id,period,day,datetime
109,54.6,52.22,52.35,16.36,0,78.32,0,0,52.35,54.4,0,0,0,0,23.97,1.73272,110,13,2,2018/5/2 3:15
110,54.6,50.71,50.84,14.83,0,76.62,0,0,50.84,54.4,0,0,0,0,24.02,1.73293,111,14,2,2018/5/2 3:30
111,54.6,53.57,53.69,15.37,0,79.78,0,0,53.69,54.4,0,0,0,0,23.98,1.73315,112,15,2,2018/5/2 3:45
112,54.6,52.54,52.66,16.27,0,80.87,0,0,52.66,54.4,0,0,0,0,23.86,1.73338,113,16,2,2018/5/2 4:00
113,54.6,50.08,50.23,15.64,0,76.14,0,0,50.23,54.4,0,0,0,0,23.85,1.73361,114,17,2,2018/5/2 4:15
114,54.6,53.64,53.75,14.38,0,79.71,0,0,53.75,54.4,0,0,0,0,23.68,1.73382,115,18,2,2018/5/2 4:30
115,54.6,52.79,52.9,14.74,0,76.92,0,0,52.9,54.4,0,0,0,0,23.69,1.73403,116,19,2,2018/5/2 4:45
116,54.6,49.86,49.99,13.21,0,76.26,0,0,49.99,54.4,0,0,0,0,23.52,1.73422,117,20,2,2018/5/2 5:00
117,54.6,53.46,53.57,14.83,0,78.57,0,0,53.57,54.4,0,0,0,0,23.35,1.73443,118,21,2,2018/5/2 5:15
118,54.6,53.28,53.39,14.47,1,77.59,0,0,53.39,54.4,0,0,0.28,10.38,23.35,1.73464,119,22,2,2018/5/2 5:30
119,54.6,49.29,49.44,14.47,27.71,38.16,0,0,49.44,54.4,0,0,1.56,58.5,23.67,1.73485,120,23,2,2018/5/2 5:45
120,54.6,53.76,53.87,14.11,79.94,0.12,0,0,53.87,54.4,0,0,3.45,129.5,24.28,1.73505,121,24,2,2018/5/2 6:00
121,54.6,52.9,53.02,13.03,87.76,0,0.12,0,52.9,54.4,0,0,6.17,231.33,25.56,1.73524,122,25,2,2018/5/2 6:15
122,54.6,49.86,49.99,13.12,86.91,0,0,0,49.99,54.4,0,0,9.64,361.38,27.37,1.73543,123,26,2,2018/5/2 6:30
123,54.6,53.77,53.87,11.5,87.51,0,0,0,53.87,54.4,0,0,13.92,521.83,29.58,1.7356,124,27,2,2018/5/2 6:45
124,54.6,52.29,52.42,11.77,87.29,0,0,0,52.42,54.4,0,0,18.27,685.08,30.82,1.73577,125,28,2,2018/5/2 7:00
125,54.6,50.28,50.41,12.22,85.71,0,0,0,50.41,54.4,0,0,22.12,829.67,30.25,1.73595,126,29,2,2018/5/2 7:15
126,54.6,53.52,53.63,13.12,88.48,0,0,0,53.63,54.4,0,0,26.84,1006.38,28.25,1.73614,127,30,2,2018/5/2 7:30
127,54.6,51.08,51.2,10.7,85.86,0,0,0,51.2,54.4,0,0,36.17,1356.25,38.4,1.73629,128,31,2,2018/5/2 7:45
128,54.6,51.64,51.81,11.59,85.41,0,0,0,51.81,54.4,0,0,39.8,1492.33,42.2,1.73646,129,32,2,2018/5/2 8:00
129,54.6,53.4,53.51,12.22,87.71,0,0,0,53.51,54.4,0,0,26.13,979.96,39.93,1.73664,130,33,2,2018/5/2 8:15
130,54.6,50.09,50.23,10.43,84.92,0,0,0,50.23,54.4,0,0,49.07,1840.29,42.38,1.73679,131,34,2,2018/5/2 8:30
131,54.6,52.54,52.66,10.61,86.33,0,0,0,52.66,54.4,0,0,57.25,2146.88,45.35,1.73694,132,35,2,2018/5/2 8:45
132,54.6,53.58,53.69,10.43,87.08,0,0,0,53.69,54.4,0,0,62.15,2330.5,46.88,1.73709,133,36,2,2018/5/2 9:00
133,54.6,49.49,49.63,10.43,83.87,0,0,0,49.63,54.4,0,0,64.47,2417.58,48.52,1.73724,134,37,2,2018/5/2 9:15
134,54.6,53.16,53.26,9.17,86.1,0,0,0,53.26,54.4,0,0,69.18,2594.17,49.32,1.73737,135,38,2,2018/5/2 9:30
135,54.6,53.88,53.99,9.98,86.42,0,0.12,0.12,53.75,54.4,0,0,71.44,2678.92,50.99,1.73751,136,39,2,2018/5/2 9:45
136,54.6,49,49.14,9.17,83.59,0,0,0,49.14,54.4,0,0,48.32,1812.04,49.67,1.73764,137,40,2,2018/5/2 10:00
137,54.6,53.79,53.93,9.35,86.51,0,0,0,53.93,54.4,0,0,43.13,1617.5,48.1,1.73777,138,41,2,2018/5/2 10:15
138,54.6,53.74,53.87,9.89,86.94,0,0,0,53.87,54.4,0,0,62.63,2348.67,50.42,1.73791,139,42,2,2018/5/2 10:30
139,54.6,49,49.14,8.63,82.9,0,0,0,49.14,54.4,0,0,37.16,1393.42,47.13,1.73803,140,43,2,2018/5/2 10:45
140,54.6,53.63,53.75,8.99,86.47,0,0,0,53.75,54.4,0,0,50.87,1907.54,42.91,1.73816,141,44,2,2018/5/2 11:00
141,54.6,53.82,53.93,9.26,86.91,0,0,0,53.93,54.4,0,0,58.84,2206.33,50.12,1.73829,142,45,2,2018/5/2 11:15
142,54.6,49,49.14,8.9,84.01,0,0,0,49.14,54.4,0,0,67.89,2545.79,49.2,1.73842,143,46,2,2018/5/2 11:30
143,54.6,53.77,53.87,8.63,86.74,0,0,0,53.87,54.4,0,0,68.25,2559.42,52.09,1.73854,144,47,2,2018/5/2 11:45
144,54.6,53.89,53.99,8.54,86.9,0,0,0,53.99,54.4,0,0,60.17,2256.46,53.03,1.73866,145,48,2,2018/5/2 12:00
145,54.6,49.06,49.2,9.17,82.63,0,0,0,49.2,54.4,0,0,85.87,3219.96,55.3,1.73879,146,49,2,2018/5/2 12:15
146,54.6,53.87,53.99,8.54,86.28,0,0,0,53.99,54.4,0,0,90.06,3377.33,59.5,1.73891,147,50,2,2018/5/2 12:30
147,54.6,54.01,54.11,9.08,86.29,0,0,0,54.11,54.4,0,0,70.51,2644.17,55.27,1.73904,148,51,2,2018/5/2 12:45
148,54.6,49,49.14,8.81,82.58,0,0,0,49.14,54.4,0,0,81.09,3040.96,53.79,1.73917,149,52,2,2018/5/2 13:00
149,54.6,53.88,53.99,8.45,86.88,0,0,0,53.99,54.4,0,0,88.38,3314.08,56.1,1.73929,150,53,2,2018/5/2 13:15
150,54.6,54.07,54.17,8.18,85.78,0,0,0,54.17,54.4,0,0,89.4,3352.33,59.74,1.73941,151,54,2,2018/5/2 13:30
151,54.6,49.61,49.75,9.08,83,0,0.06,0,49.75,54.4,0,0,80.33,3012.54,57.95,1.73954,152,55,2,2018/5/2 13:45
152,54.6,53.33,53.45,8.54,85.48,0,0.06,0,53.45,54.4,0,0,80.37,3014,56.58,1.73966,153,56,2,2018/5/2 14:00
153,54.6,53.89,54,8.54,85.63,0,0,0,54,54.4,0,0,75.05,2814.29,56.56,1.73978,154,57,2,2018/5/2 14:15
154,54.6,50.1,50.23,7.73,82.51,0,0,0,50.23,54.4,0,0,55.94,2097.67,53.81,1.73989,155,58,2,2018/5/2 14:30
155,54.6,53,53.14,8.45,85.51,0,0,0,53.14,54.4,0,0,51.72,1939.5,51.11,1.74001,156,59,2,2018/5/2 14:45
156,54.6,54.23,54.36,8.27,86.39,0,0,0,54.36,54.4,0,0,34.64,1299.12,48.67,1.74013,157,60,2,2018/5/2 15:00
157,54.6,50.47,50.6,8.36,83.2,0,0,0,50.6,54.4,0,0,20.99,787.12,42.65,1.74025,158,61,2,2018/5/2 15:15
158,54.6,52.83,52.96,8.18,85.24,0,0,0,52.96,54.4,0,0,25.95,973.12,40.98,1.74037,159,62,2,2018/5/2 15:30
159,54.6,54.22,54.36,8.45,86.19,0,0,0.12,54.24,54.4,0,0,29.9,1121.33,39.33,1.74049,160,63,2,2018/5/2 15:45
160,54.6,51.31,51.45,8.72,83.56,0,0,0,51.45,54.4,0,0,15.49,581.04,34.73,1.74062,161,64,2,2018/5/2 16:00
161,54.6,51.68,51.81,8.45,84.98,0,0,0,51.81,54.4,0,0,13.27,497.5,26.95,1.74074,162,65,2,2018/5/2 16:15
162,54.6,53.99,54.12,8.09,85.22,0,0.12,0,53.99,54.4,0,0,12.89,483.29,26.26,1.74086,163,66,2,2018/5/2 16:30
163,54.6,51.68,51.81,8.45,84.17,0,0,0,51.81,54.4,0,0,9.36,351.12,26.19,1.74098,164,67,2,2018/5/2 16:45
164,54.6,51.26,51.39,9.08,83.54,0,0,0,51.39,54.4,0,0,7,262.67,30.99,1.74111,165,68,2,2018/5/2 17:00
165,54.6,54.3,54.42,8,85.53,0,0,0,54.42,54.4,0,0,6.78,254.42,32.09,1.74123,166,69,2,2018/5/2 17:15
166,54.6,52.48,52.6,8.36,82.8,0,0,0,52.6,54.4,0,0,5.22,195.75,31.99,1.74135,167,70,2,2018/5/2 17:30
167,54.6,50.58,50.72,9.17,72.91,0,0,0,50.72,54.4,0,0,3.53,132.38,31.49,1.74148,168,71,2,2018/5/2 17:45
168,54.6,53.88,53.99,8.99,44.73,23.54,0,0,53.99,54.4,0,0,2.01,75.21,31,1.74161,169,72,2,2018/5/2 18:00
169,54.6,53.16,53.26,8.27,10.06,61.7,0,0,53.26,54.4,0,0,0.76,28.5,30.13,1.74173,170,73,2,2018/5/2 18:15
170,54.6,50.1,50.23,7.91,0,69.83,0,0,50.23,54.4,0,0,0.01,0.38,29.37,1.74184,171,74,2,2018/5/2 18:30
171,54.6,54.23,54.36,8.45,0,70.86,0,0.18,54.18,54.4,0,0,0,0,28.88,1.74196,172,75,2,2018/5/2 18:45
172,54.6,54.37,54.54,8.09,0,72.13,0,0,54.54,54.4,0,0,0,0,28.59,1.74208,173,76,2,2018/5/2 19:00
173,54.6,49.86,49.99,8.36,0,66.31,0,0,49.99,54.4,0,0,0,0,28.52,1.7422,174,77,2,2018/5/2 19:15
174,54.6,53.2,53.33,8.09,0,72.08,0.06,0,53.27,54.4,0,0,0,0,28.39,1.74232,175,78,2,2018/5/2 19:30
175,54.6,53.99,54.12,7.91,0,75.71,0,0,54.12,54.4,0,0,0,0,28.28,1.74243,176,79,2,2018/5/2 19:45
176,54.6,51.84,51.99,8.54,0,72.26,0,0,51.99,54.4,0,0,0,0,28.21,1.74255,177,80,2,2018/5/2 20:00
177,54.6,51.07,51.2,8.36,0,66.07,0,0,51.2,54.4,0,0,0,0,28.14,1.74267,178,81,2,2018/5/2 20:15
178,54.6,53.89,54,8.18,0,72.2,0,0,54,54.4,0,0,0,0,28.25,1.74279,179,82,2,2018/5/2 20:30
179,54.6,53.81,53.93,8.09,0,73.47,0,0,53.93,54.4,0,0,0,0,28.32,1.74291,180,83,2,2018/5/2 20:45
180,54.6,50.02,50.17,8,0,70.8,0.18,0,49.99,54.4,0,0,0,0,28.27,1.74302,181,84,2,2018/5/2 21:00
181,54.56,54.92,55.06,2.69,0,68.33,0,0,55.06,54.4,0,0,0,0,27.88,1.74305,182,85,2,2018/5/2 21:15
182,53.4,9.14,9.48,-23.01,0,0,0,0,9.48,54.4,0,0,0,0,27.43,0.999751,183,86,2,2018/5/2 21:30
183,53.03,5,5.3,-10.69,0,0,0,0,5.3,54.4,0,0,0,0,27.21,0.99959,184,87,2,2018/5/2 21:45
184,52.62,5,5.26,-5.41,0,0,0,0,5.26,54.4,0,0,0,0,26.88,0.999508,185,88,2,2018/5/2 22:00
185,52.23,5,5.22,-5.52,0,0,0,0,5.22,54.4,0,0,0,0,27.06,0.999424,186,89,2,2018/5/2 22:15
186,51.88,5,5.19,-5.41,0,0,0,0,5.19,54.4,0,0,0,0,27.01,0.999341,187,90,2,2018/5/2 22:30
187,51.56,5,5.16,-5.29,0,0,0,0,5.16,54.4,0,0,0,0,26.89,0.999259,188,91,2,2018/5/2 22:45
188,51.31,5,5.13,-5.29,0,0,0,0,5.13,54.4,0,0,0,0,26.77,0.999177,189,92,2,2018/5/2 23:00
189,51.14,5,5.11,-5.29,0,0,0,0,5.11,54.4,0,0,0,0,26.65,0.999095,190,93,2,2018/5/2 23:15
190,51.15,5,5.11,-5.29,0,0,0,0,5.11,54.4,0,0,0,0,26.76,0.999013,191,94,2,2018/5/2 23:30
191,51.27,5,5.13,-5.29,0,0,0,0,5.13,54.4,0,0,0,0,26.54,0.998931,192,95,2,2018/5/2 23:45
