,0
0,-1.131867057972592e-15
1,3.0509156879928545
2,5.909610978736521
3,8.581686206572972
4,11.072741705844223
5,13.388377810892253
6,15.534194856059052
7,17.515793175686632
8,19.33877310411699
9,21.00873497569205
10,22.531279124753926
11,23.912005885644547
12,25.15651559270586
13,26.270408580279955
14,27.25928518270873
15,28.128745734334245
16,28.884390569498482
17,29.531820022543407
18,30.076634427811022
19,30.524434119643345
20,30.88081943238242
21,31.15139070037006
22,31.34174825794847
23,31.457492439459507
24,31.504223579245185
25,31.48754201164757
26,31.413048071008543
27,31.28634209167015
28,31.11302440797445
29,30.89869535426336
30,30.648955264878914
31,30.36940447416309
32,30.06564331645783
33,29.74327212610521
34,29.40789123744714
35,29.065100984825733
36,28.720501702582858
37,28.37969372506057
38,28.048277386600756
39,27.731853021545646
40,27.436020964237088
41,27.16638154901702
42,26.928535110227592
43,26.72808198221065
44,26.570622499308243
45,26.461756995862295
46,26.407085806214955
47,26.41220926470815
48,26.4827277056837
49,26.624241463483916
50,26.842350872450453
51,27.142656266925684
52,27.530757981251305
53,28.01225634976935
54,28.592751706821815
55,29.275483199226645
56,30.054245223704385
57,30.920470989451594
58,31.865593705665
59,32.881046581540886
60,33.95826282627591
61,35.08867564906654
62,36.26371825910917
63,37.474823865600634
64,38.713425677737284
65,39.97095690471567
66,41.238850755732344
67,42.50854043998375
68,43.77145916666643
69,45.019040144976906
70,46.242716584111804
71,47.43392169326768
72,48.584088681640914
73,49.68465075842808
74,50.72704113282563
75,51.70269301403029
76,52.60303961123849
77,53.419514133646715
78,54.14354979045147
79,54.766579790849335
80,55.28003734403691
81,55.67535565921061
82,55.94396794556691
83,56.07730741230249
84,56.06680726861383
85,55.90390072369746
86,55.58002098674983
87,55.086601266967435
88,54.415074773547055
89,53.556874715684906
90,52.50457987485435
91,51.255351321634706
92,49.810676954145116
93,48.18476969155631
94,46.39502370830198
95,44.45883317881586
96,42.39359227753148
97,40.21669517888269
98,37.945536057303116
99,35.597509087226435
100,33.19000844308632
101,30.740428299316545
102,28.266162830350716
103,25.784606210622535
104,23.313152614565645
105,20.869196216613837
106,18.47013119120074
107,16.13335171276005
108,13.876251955725412
109,11.716226094530588
110,9.669658342012152
111,7.749282800431791
112,5.968630044784274
113,4.34284793373923
114,2.8878137110512148
115,1.617768443205044
116,0.5464847564796496
117,-0.3122647228460762
118,-0.944707368493142
119,-1.3370705541826369
120,-1.4755816536356297
121,-1.3464680405731695
122,-0.9359570887163047
123,-0.23636216340122473
124,0.7311779747310028
125,1.9215128580462189
126,3.285010590065786
127,4.772039274311052
128,6.333514099173994
129,7.922603523498996
130,9.492952204905565
131,10.999604408086007
132,12.407902251774543
133,13.685844970709722
134,14.801431799630082
135,15.722661973274164
136,16.417534726380506
137,16.85404929368766
138,17.009446134443124
139,16.897930605930316
140,16.5429492899416
141,15.967948768269347
142,15.196375622705935
143,14.25167643504373
144,13.157297787075116
145,11.93668626059246
146,10.6147666651061
147,9.222262020920892
148,7.790950429061082
149,6.352637903717078
150,4.939166112390141
151,3.582376722581548
152,2.314111401792567
153,1.166211817524485
154,0.16741986676649478
155,-0.6703378624327119
156,-1.3538490934717808
157,-1.886116310106491
158,-2.2680916294589153
159,-2.500727168651027
160,-2.5849750448048847
161,-2.5217873750425075
162,-2.3121162764859324
163,-1.956913866257168
164,-1.4571322614782503
165,-0.813723579271199
166,-0.027639936758072636
167,0.9001665489391678
168,1.9687437606984235
169,3.1771395813977334
170,4.524223898663974
171,6.00815461911982
172,7.6269116541369035
173,9.378474915086844
174,11.260824313341253
175,13.271935845174033
176,15.409769846467993
177,17.67244325155505
178,20.058160526385382
179,22.56249064838514
180,25.17667361474176
181,27.88346090035355
182,30.65590369552575
183,33.464993822038295
184,36.28172310167107
185,39.077083356204085
186,41.82206640741728
187,44.487664077090585
188,47.04486818700397
189,49.46467055893733
190,51.71806301467066
191,53.77603737598391
192,55.609585464656995
193,57.1896991024699
194,58.48737011120255
195,59.47359031263489
196,60.1218236595234
197,60.415777753533206
198,60.34375576765038
199,59.89922743331436
200,59.08825911154315
201,57.93449683863906
202,56.465481651697246
203,54.70875458781292
204,52.6918566840813
205,50.44232897759758
206,47.98771250545699
207,45.35554830475466
208,42.57337741258582
209,39.66874086604572
210,36.66917970222949
211,33.60223495823235
212,30.495447671149517
213,27.376358878076186
214,24.272509616107563
215,21.211440922338802
216,18.220966813683013
217,15.33032522605682
218,12.570514724468437
219,9.973593677150125
220,7.572231074416378
221,5.399561761848801
222,3.4888147483178056
223,1.872301197155037
224,0.5786608895370187
225,-0.3735004225670593
226,-0.9993857436176015
227,-1.3126903487649144
228,-1.324453534914573
229,-1.044845300936838
230,-0.4800671310497473
231,0.36766295966126145
232,1.499940491324449
233,2.9144166190731196
234,4.607469186528229
235,6.568512043888238
236,8.759103067661243
237,11.135933460814028
238,13.66408370583821
239,16.31170341488576
240,19.051398588172354
241,21.859023631482966
242,24.71100209954996
243,27.583757547105794
244,30.4537135288828
245,33.2972935996135
246,36.09092131403027
247,38.81102022686553
248,41.43401389285174
249,43.93632586672123
250,46.29437970320649
251,48.484598957039914
252,50.483407182953925
253,52.26722793568094
254,53.81546032402472
255,55.12242246914561
256,56.19747523056117
257,57.05299626386031
258,57.701363224632075
259,58.15495376846546
260,58.42614555094944
261,58.527316227672934
262,58.470843454224976
263,58.26910488619454
264,57.9344781791706
265,57.47934098874212
266,56.916070970498076
267,56.25704578002755
268,55.51464307291934
269,54.70124050476262
270,53.82921573114624
271,52.91094640765921
272,51.9588101898905
273,50.985184733429136
274,50.002447693864084
275,49.022976726784286
276,48.0591494877788
277,47.1233436324364
278,46.22793681634643
279,45.38530669509753
280,44.60783092427885
281,43.90788715947933
282,43.29785305628787
283,42.79010627029368
284,42.39702445708546
285,42.13098527225243
286,42.00280979791474
287,42.01409856238123
288,42.1529024768078
289,42.40421417667514
290,42.75301029352918
291,43.184267458915755
292,43.68296230438088
293,44.234071461470435
294,44.82257156173037
295,45.43343923670666
296,46.0516511179453
297,46.66218383699203
298,47.250014025392936
299,47.80011831469396
300,48.29747333644096
301,48.727055722179905
302,49.0738421034567
303,49.32280911181735
304,49.45893337880773
305,49.467191535973804
306,49.33256021486151
307,49.04001604701675
308,48.5745356639855
309,47.92109569731366
310,47.07068578623583
311,46.038347600741105
312,44.84513581850729
313,43.51210511721207
314,42.06031017453323
