DateTime,Type,kW_del,kWh
2020/7/1,C,81155.973051608,20288.993262902
2020/7/1,C,80880.61729152,20220.15432288
2020/7/1,C,80683.347493248,20170.836873312
2020/7/1,C,80525.120675884,20131.280168971
2020/7/1,C,80958.703253336,20239.675813334
2020/7/1,C,80683.347493248,20170.836873312
2020/7/1,C,80604.23408456601,20151.058521141502
2020/7/1,C,80722.390474156,20180.597618539
2020/7/1,C,80169.624060248,20042.406015062
2020/7/1,C,80722.390474156,20180.597618539
2020/7/1,C,80486.077694976,20121.519423744
2020/7/1,C,80840.546863746,20210.1367159365
2020/7/1,C,80683.347493248,20170.836873312
2020/7/1,C,80169.624060248,20042.406015062
2020/7/1,C,79696.998501888,19924.249625472
2020/7/1,C,79736.041482796,19934.010370699
2020/7/1,C,79538.771684524,19884.692921131
2020/7/1,C,79341.50188625201,19835.375471563002
2020/7/1,C,79144.23208798,19786.058021995
2020/7/1,C,78710.649510528,19677.662377632
2020/7/1,C,78907.9193088,19726.9798272
2020/7/1,C,79302.458905344,19825.614726336
2020/7/1,C,79696.998501888,19924.249625472
2020/7/1,C,79577.814665432,19894.453666358
2020/7/1,C,79183.275068888,19795.818767222
2020/7/1,C,78867.848881026,19716.9622202565
2020/7/1,C,79420.615294934,19855.1538237335
2020/7/1,C,79459.658275842,19864.9145689605
2020/7/1,C,79499.728703616,19874.932175904
2020/7/1,C,79696.998501888,19924.249625472
2020/7/1,C,79538.771684524,19884.692921131
2020/7/1,B,79420.615294934,19855.1538237335
2020/7/1,B,79223.345496662,19805.8363741655
2020/7/1,B,79577.814665432,19894.453666358
2020/7/1,B,79617.885093206,19904.4712733015
2020/7/1,B,80248.73746893,20062.1843672325
2020/7/1,B,80604.23408456601,20151.058521141502
2020/7/1,B,80288.807896704,20072.201974176
2020/7/1,B,80248.73746893,20062.1843672325
2020/7/1,B,80288.807896704,20072.201974176
2020/7/1,B,80012.42468975,20003.1061724375
2020/7/1,A,80091.538098432,20022.884524608
2020/7/1,A,80525.120675884,20131.280168971
2020/7/1,A,80446.007267202,20111.5018168005
2020/7/1,A,81037.816662018,20259.4541655045
2020/7/1,A,81155.973051608,20288.993262902
2020/7/1,A,80683.347493248,20170.836873312
2020/7/1,A,80091.538098432,20022.884524608
2020/7/1,A,80130.58107934,20032.645269835
2020/7/1,B,80366.89385852,20091.72346463
2020/7/1,B,80958.703253336,20239.675813334
2020/7/1,B,80446.007267202,20111.5018168005
2020/7/1,B,80406.964286294,20101.7410715735
2020/7/1,A,80486.077694976,20121.519423744
2020/7/1,A,80525.120675884,20131.280168971
2020/7/1,A,81314.199868972,20328.549967243
2020/7/1,A,81155.973051608,20288.993262902
2020/7/1,A,81235.08646029,20308.7716150725
2020/7/1,A,80486.077694976,20121.519423744
2020/7/1,A,80209.694488022,20052.4236220055
2020/7/1,A,80327.850877612,20081.962719403
2020/7/1,A,80091.538098432,20022.884524608
2020/7/1,A,80248.73746893,20062.1843672325
2020/7/1,A,80446.007267202,20111.5018168005
2020/7/1,A,80722.390474156,20180.597618539
2020/7/1,A,79656.928074114,19914.2320185285
2020/7/1,A,79105.189107072,19776.297276768
2020/7/1,A,79302.458905344,19825.614726336
2020/7/1,A,79262.38847757,19815.5971193925
2020/7/1,B,79577.814665432,19894.453666358
2020/7/1,B,79696.998501888,19924.249625472
2020/7/1,B,79380.54486716,19845.13621679
2020/7/1,B,79341.50188625201,19835.375471563002
2020/7/1,B,79380.54486716,19845.13621679
2020/7/1,B,79972.354261976,19993.088565494
2020/7/1,B,80209.694488022,20052.4236220055
2020/7/1,B,80209.694488022,20052.4236220055
2020/7/1,B,80248.73746893,20062.1843672325
2020/7/1,B,80840.546863746,20210.1367159365
2020/7/1,B,80564.163656792,20141.040914198
2020/7/1,B,80801.503882838,20200.3759707095
2020/7/1,B,80525.120675884,20131.280168971
2020/7/1,B,80288.807896704,20072.201974176
2020/7/1,B,79894.26830016,19973.56707504
2020/7/1,B,80486.077694976,20121.519423744
2020/7/1,B,80643.277065474,20160.8192663685
2020/7/1,B,80486.077694976,20121.519423744
2020/7/1,B,80604.23408456601,20151.058521141502
2020/7/1,B,80958.703253336,20239.675813334
2020/7/1,B,80722.390474156,20180.597618539
2020/7/1,B,80604.23408456601,20151.058521141502
2020/7/1,C,80525.120675884,20131.280168971
2020/7/1,C,80327.850877612,20081.962719403
2020/7/1,C,79972.354261976,19993.088565494
2020/7/1,C,79302.458905344,19825.614726336
2020/7/1,C,79262.38847757,19815.5971193925
2020/7/2,C,79656.928074114,19914.2320185285
2020/7/2,C,79577.814665432,19894.453666358
2020/7/2,C,79933.311281068,19983.327820267
2020/7/2,C,80130.58107934,20032.645269835
2020/7/2,C,80525.120675884,20131.280168971
2020/7/2,C,80840.546863746,20210.1367159365
2020/7/2,C,80366.89385852,20091.72346463
2020/7/2,C,80643.277065474,20160.8192663685
2020/7/2,C,80327.850877612,20081.962719403
2020/7/2,C,79736.041482796,19934.010370699
2020/7/2,C,79617.885093206,19904.4712733015
2020/7/2,C,79459.658275842,19864.9145689605
2020/7/2,C,79183.275068888,19795.818767222
2020/7/2,C,79656.928074114,19914.2320185285
2020/7/2,C,79459.658275842,19864.9145689605
2020/7/2,C,79736.041482796,19934.010370699
2020/7/2,C,79815.154891478,19953.7887228695
2020/7/2,C,79933.311281068,19983.327820267
2020/7/2,C,79617.885093206,19904.4712733015
2020/7/2,C,79696.998501888,19924.249625472
2020/7/2,C,79499.728703616,19874.932175904
2020/7/2,C,79538.771684524,19884.692921131
2020/7/2,C,79223.345496662,19805.8363741655
2020/7/2,C,78316.10991398401,19579.027478496002
2020/7/2,C,78552.422693164,19638.105673291
2020/7/2,C,78631.536101846,19657.8840254615
2020/7/2,C,78434.266303574,19608.5665758935
2020/7/2,C,79262.38847757,19815.5971193925
2020/7/2,C,79302.458905344,19825.614726336
2020/7/2,C,79302.458905344,19825.614726336
2020/7/2,C,79065.118679298,19766.2796698245
2020/7/2,B,78867.848881026,19716.9622202565
2020/7/2,B,79105.189107072,19776.297276768
2020/7/2,B,78749.692491436,19687.423122859
2020/7/2,B,78355.152894892,19588.788223723
2020/7/2,B,78670.579082754,19667.6447706885
2020/7/2,B,79183.275068888,19795.818767222
2020/7/2,B,79065.118679298,19766.2796698245
2020/7/2,B,79617.885093206,19904.4712733015
2020/7/2,B,79775.084463704,19943.771115926
2020/7/2,B,79933.311281068,19983.327820267
2020/7/2,A,79617.885093206,19904.4712733015
2020/7/2,A,79459.658275842,19864.9145689605
2020/7/2,A,78355.152894892,19588.788223723
2020/7/2,A,78828.80590011801,19707.201475029502
2020/7/2,A,78788.73547234401,19697.183868086002
2020/7/2,A,78670.579082754,19667.6447706885
2020/7/2,A,78473.309284482,19618.3273211205
2020/7/2,A,78513.379712256,19628.344928064
2020/7/2,B,79105.189107072,19776.297276768
2020/7/2,B,79223.345496662,19805.8363741655
2020/7/2,B,79736.041482796,19934.010370699
2020/7/2,B,79341.50188625201,19835.375471563002
2020/7/2,A,79972.354261976,19993.088565494
2020/7/2,A,80209.694488022,20052.4236220055
2020/7/2,A,80486.077694976,20121.519423744
2020/7/2,A,80209.694488022,20052.4236220055
2020/7/2,A,79105.189107072,19776.297276768
2020/7/2,A,78473.309284482,19618.3273211205
2020/7/2,A,78946.962289708,19736.740572427
2020/7/2,A,78157.88309662,19539.470774155
2020/7/2,A,77802.386480984,19450.596620246
2020/7/2,A,78118.840115712,19529.710028928
2020/7/2,A,78828.80590011801,19707.201475029502
2020/7/2,A,79341.50188625201,19835.375471563002
2020/7/2,A,79972.354261976,19993.088565494
2020/7/2,A,80051.467670658,20012.8669176645
2020/7/2,A,80051.467670658,20012.8669176645
2020/7/2,A,79656.928074114,19914.2320185285
2020/7/2,B,79499.728703616,19874.932175904
2020/7/2,B,79617.885093206,19904.4712733015
2020/7/2,B,79499.728703616,19874.932175904
2020/7/2,B,78986.005270616,19746.501317654
2020/7/2,B,78946.962289708,19736.740572427
2020/7/2,B,78631.536101846,19657.8840254615
2020/7/2,B,78355.152894892,19588.788223723
2020/7/2,B,78788.73547234401,19697.183868086002
2020/7/2,B,78867.848881026,19716.9622202565
2020/7/2,B,78788.73547234401,19697.183868086002
2020/7/2,B,78591.465674072,19647.866418518
2020/7/2,B,79105.189107072,19776.297276768
2020/7/2,B,79262.38847757,19815.5971193925
2020/7/2,B,79341.50188625201,19835.375471563002
2020/7/2,B,78710.649510528,19677.662377632
2020/7/2,B,79105.189107072,19776.297276768
2020/7/2,B,79302.458905344,19825.614726336
2020/7/2,B,79302.458905344,19825.614726336
2020/7/2,B,79854.197872386,19963.5494680965
2020/7/2,B,79538.771684524,19884.692921131
2020/7/2,B,79775.084463704,19943.771115926
2020/7/2,B,79302.458905344,19825.614726336
2020/7/2,C,79223.345496662,19805.8363741655
2020/7/2,C,79380.54486716,19845.13621679
2020/7/2,C,79341.50188625201,19835.375471563002
2020/7/2,C,79144.23208798,19786.058021995
2020/7/2,C,79223.345496662,19805.8363741655
2020/7/3,C,78670.579082754,19667.6447706885
2020/7/3,C,79183.275068888,19795.818767222
2020/7/3,C,78907.9193088,19726.9798272
2020/7/3,C,78828.80590011801,19707.201475029502
2020/7/3,C,78828.80590011801,19707.201475029502
2020/7/3,C,79183.275068888,19795.818767222
2020/7/3,C,79262.38847757,19815.5971193925
2020/7/3,C,78946.962289708,19736.740572427
2020/7/3,C,78670.579082754,19667.6447706885
2020/7/3,C,78710.649510528,19677.662377632
2020/7/3,C,78946.962289708,19736.740572427
2020/7/3,C,79617.885093206,19904.4712733015
2020/7/3,C,79775.084463704,19943.771115926
2020/7/3,C,79696.998501888,19924.249625472
2020/7/3,C,79775.084463704,19943.771115926
2020/7/3,C,79341.50188625201,19835.375471563002
2020/7/3,C,79656.928074114,19914.2320185285
2020/7/3,C,79262.38847757,19815.5971193925
2020/7/3,C,78986.005270616,19746.501317654
2020/7/3,C,78591.465674072,19647.866418518
2020/7/3,C,77881.499889666,19470.3749724165
2020/7/3,C,77368.803903532,19342.200975883
2020/7/3,C,77171.53410526,19292.883526315
2020/7/3,C,78236.996505302,19559.2491263255
2020/7/3,C,78196.926077528,19549.231519382
2020/7/3,C,78394.1958758,19598.54896895
2020/7/3,C,78434.266303574,19608.5665758935
2020/7/3,C,78473.309284482,19618.3273211205
2020/7/3,C,78513.379712256,19628.344928064
2020/7/3,C,78946.962289708,19736.740572427
2020/7/3,C,79223.345496662,19805.8363741655
2020/7/3,B,78986.005270616,19746.501317654
2020/7/3,B,78631.536101846,19657.8840254615
2020/7/3,B,78986.005270616,19746.501317654
2020/7/3,B,78986.005270616,19746.501317654
2020/7/3,B,79026.07569839,19756.5189245975
2020/7/3,B,79065.118679298,19766.2796698245
2020/7/3,B,78946.962289708,19736.740572427
2020/7/3,B,79302.458905344,19825.614726336
2020/7/3,B,79459.658275842,19864.9145689605
2020/7/3,B,78591.465674072,19647.866418518
2020/7/3,A,79183.275068888,19795.818767222
2020/7/3,A,79420.615294934,19855.1538237335
2020/7/3,A,79341.50188625201,19835.375471563002
2020/7/3,A,79341.50188625201,19835.375471563002
2020/7/3,A,80288.807896704,20072.201974176
2020/7/3,A,78552.422693164,19638.105673291
2020/7/3,A,77724.300519168,19431.075129792
2020/7/3,A,78039.72670703,19509.9316767575
2020/7/3,B,78196.926077528,19549.231519382
2020/7/3,B,77407.84688444,19351.96172111
2020/7/3,B,76737.951527808,19184.487881952
2020/7/3,B,77486.960293122,19371.7400732805
2020/7/3,A,78828.80590011801,19707.201475029502
2020/7/3,A,79183.275068888,19795.818767222
2020/7/3,A,78394.1958758,19598.54896895
2020/7/3,A,78355.152894892,19588.788223723
2020/7/3,A,78710.649510528,19677.662377632
2020/7/3,A,78631.536101846,19657.8840254615
2020/7/3,A,77645.187110486,19411.2967776215
2020/7/3,A,77842.456908758,19460.6142271895
2020/7/3,A,77763.34350007601,19440.835875019002
2020/7/3,A,77605.116682712,19401.279170678
2020/7/3,A,78473.309284482,19618.3273211205
2020/7/3,A,78394.1958758,19598.54896895
2020/7/3,A,77171.53410526,19292.883526315
2020/7/3,A,77999.656279256,19499.914069814
2020/7/3,A,78316.10991398401,19579.027478496002
2020/7/3,A,79341.50188625201,19835.375471563002
2020/7/3,B,79815.154891478,19953.7887228695
2020/7/3,B,79341.50188625201,19835.375471563002
2020/7/3,B,79026.07569839,19756.5189245975
2020/7/3,B,78946.962289708,19736.740572427
2020/7/3,B,79223.345496662,19805.8363741655
2020/7/3,B,78986.005270616,19746.501317654
2020/7/3,B,78828.80590011801,19707.201475029502
2020/7/3,B,78670.579082754,19667.6447706885
2020/7/3,B,78631.536101846,19657.8840254615
2020/7/3,B,78355.152894892,19588.788223723
2020/7/3,B,78513.379712256,19628.344928064
2020/7/3,B,79538.771684524,19884.692921131
2020/7/3,B,79656.928074114,19914.2320185285
2020/7/3,B,79223.345496662,19805.8363741655
2020/7/3,B,79262.38847757,19815.5971193925
2020/7/3,B,79617.885093206,19904.4712733015
2020/7/3,B,79775.084463704,19943.771115926
2020/7/3,B,79815.154891478,19953.7887228695
2020/7/3,B,80169.624060248,20042.406015062
2020/7/3,B,80169.624060248,20042.406015062
2020/7/3,B,80012.42468975,20003.1061724375
2020/7/3,B,79815.154891478,19953.7887228695
2020/7/3,C,80051.467670658,20012.8669176645
2020/7/3,C,80248.73746893,20062.1843672325
2020/7/3,C,80761.433455064,20190.358363766
2020/7/3,C,80012.42468975,20003.1061724375
2020/7/3,C,79538.771684524,19884.692921131
2020/7/4,C,79499.728703616,19874.932175904
2020/7/4,C,79617.885093206,19904.4712733015
2020/7/4,C,79380.54486716,19845.13621679
2020/7/4,C,79538.771684524,19884.692921131
2020/7/4,C,79380.54486716,19845.13621679
2020/7/4,C,79065.118679298,19766.2796698245
2020/7/4,C,79105.189107072,19776.297276768
2020/7/4,C,78986.005270616,19746.501317654
2020/7/4,C,78828.80590011801,19707.201475029502
2020/7/4,C,78473.309284482,19618.3273211205
2020/7/4,C,78631.536101846,19657.8840254615
2020/7/4,C,79302.458905344,19825.614726336
2020/7/4,C,79262.38847757,19815.5971193925
2020/7/4,C,79815.154891478,19953.7887228695
2020/7/4,C,79972.354261976,19993.088565494
2020/7/4,C,79617.885093206,19904.4712733015
2020/7/4,C,79538.771684524,19884.692921131
2020/7/4,C,79656.928074114,19914.2320185285
2020/7/4,C,79617.885093206,19904.4712733015
2020/7/4,C,80130.58107934,20032.645269835
2020/7/4,C,79815.154891478,19953.7887228695
2020/7/4,C,79854.197872386,19963.5494680965
2020/7/4,C,79617.885093206,19904.4712733015
2020/7/4,C,79380.54486716,19845.13621679
2020/7/4,C,79420.615294934,19855.1538237335
2020/7/4,C,79577.814665432,19894.453666358
2020/7/4,C,79538.771684524,19884.692921131
2020/7/4,C,80012.42468975,20003.1061724375
2020/7/4,C,80366.89385852,20091.72346463
2020/7/4,C,80406.964286294,20101.7410715735
2020/7/4,C,80130.58107934,20032.645269835
2020/7/4,B,80288.807896704,20072.201974176
2020/7/4,B,79972.354261976,19993.088565494
2020/7/4,B,79894.26830016,19973.56707504
2020/7/4,B,80169.624060248,20042.406015062
2020/7/4,B,80130.58107934,20032.645269835
2020/7/4,B,79105.189107072,19776.297276768
2020/7/4,B,78591.465674072,19647.866418518
2020/7/4,B,79026.07569839,19756.5189245975
2020/7/4,B,78986.005270616,19746.501317654
2020/7/4,B,79302.458905344,19825.614726336
2020/7/4,A,79380.54486716,19845.13621679
2020/7/4,A,79380.54486716,19845.13621679
2020/7/4,A,78986.005270616,19746.501317654
2020/7/4,A,79696.998501888,19924.249625472
2020/7/4,A,79459.658275842,19864.9145689605
2020/7/4,A,79459.658275842,19864.9145689605
2020/7/4,A,79420.615294934,19855.1538237335
2020/7/4,A,79459.658275842,19864.9145689605
2020/7/4,B,79144.23208798,19786.058021995
2020/7/4,B,79223.345496662,19805.8363741655
2020/7/4,B,79854.197872386,19963.5494680965
2020/7/4,B,79775.084463704,19943.771115926
2020/7/4,A,80012.42468975,20003.1061724375
2020/7/4,A,80564.163656792,20141.040914198
2020/7/4,A,80840.546863746,20210.1367159365
2020/7/4,A,80801.503882838,20200.3759707095
2020/7/4,A,81235.08646029,20308.7716150725
2020/7/4,A,81235.08646029,20308.7716150725
2020/7/4,A,81077.887089792,20269.471772448
2020/7/4,A,80919.660272428,20229.915068107
2020/7/4,A,80366.89385852,20091.72346463
2020/7/4,A,80012.42468975,20003.1061724375
2020/7/4,A,80169.624060248,20042.406015062
2020/7/4,A,80366.89385852,20091.72346463
2020/7/4,A,79815.154891478,19953.7887228695
2020/7/4,A,79262.38847757,19815.5971193925
2020/7/4,A,79577.814665432,19894.453666358
2020/7/4,A,79696.998501888,19924.249625472
2020/7/4,B,79656.928074114,19914.2320185285
2020/7/4,B,80012.42468975,20003.1061724375
2020/7/4,B,80051.467670658,20012.8669176645
2020/7/4,B,79262.38847757,19815.5971193925
2020/7/4,B,78552.422693164,19638.105673291
2020/7/4,B,77921.57031744,19480.39257936
2020/7/4,B,78196.926077528,19549.231519382
2020/7/4,B,79105.189107072,19776.297276768
2020/7/4,B,78749.692491436,19687.423122859
2020/7/4,B,79223.345496662,19805.8363741655
2020/7/4,B,79223.345496662,19805.8363741655
2020/7/4,B,78828.80590011801,19707.201475029502
2020/7/4,B,79538.771684524,19884.692921131
2020/7/4,B,79775.084463704,19943.771115926
2020/7/4,B,79459.658275842,19864.9145689605
2020/7/4,B,79499.728703616,19874.932175904
2020/7/4,B,79538.771684524,19884.692921131
2020/7/4,B,79459.658275842,19864.9145689605
2020/7/4,B,79577.814665432,19894.453666358
2020/7/4,B,78986.005270616,19746.501317654
2020/7/4,B,79183.275068888,19795.818767222
2020/7/4,B,79144.23208798,19786.058021995
2020/7/4,C,79302.458905344,19825.614726336
2020/7/4,C,79223.345496662,19805.8363741655
2020/7/4,C,79420.615294934,19855.1538237335
2020/7/4,C,79933.311281068,19983.327820267
2020/7/4,C,79696.998501888,19924.249625472
2020/7/5,C,79577.814665432,19894.453666358
2020/7/5,C,79933.311281068,19983.327820267
2020/7/5,C,79696.998501888,19924.249625472
2020/7/5,C,79656.928074114,19914.2320185285
2020/7/5,C,79972.354261976,19993.088565494
2020/7/5,C,79262.38847757,19815.5971193925
2020/7/5,C,78828.80590011801,19707.201475029502
2020/7/5,C,79341.50188625201,19835.375471563002
2020/7/5,C,79183.275068888,19795.818767222
2020/7/5,C,79183.275068888,19795.818767222
2020/7/5,C,79499.728703616,19874.932175904
2020/7/5,C,79380.54486716,19845.13621679
2020/7/5,C,79577.814665432,19894.453666358
2020/7/5,C,79262.38847757,19815.5971193925
2020/7/5,C,78631.536101846,19657.8840254615
2020/7/5,C,79065.118679298,19766.2796698245
2020/7/5,C,79105.189107072,19776.297276768
2020/7/5,C,79341.50188625201,19835.375471563002
2020/7/5,C,78788.73547234401,19697.183868086002
2020/7/5,C,78316.10991398401,19579.027478496002
2020/7/5,C,78473.309284482,19618.3273211205
2020/7/5,C,78434.266303574,19608.5665758935
2020/7/5,C,77999.656279256,19499.914069814
2020/7/5,C,77960.613298348,19490.153324587
2020/7/5,C,77960.613298348,19490.153324587
2020/7/5,C,78078.769687938,19519.6924219845
2020/7/5,C,79026.07569839,19756.5189245975
2020/7/5,C,78986.005270616,19746.501317654
2020/7/5,C,78749.692491436,19687.423122859
2020/7/5,C,78907.9193088,19726.9798272
2020/7/5,C,79420.615294934,19855.1538237335
2020/7/5,B,79894.26830016,19973.56707504
2020/7/5,B,79972.354261976,19993.088565494
2020/7/5,B,79577.814665432,19894.453666358
2020/7/5,B,79736.041482796,19934.010370699
2020/7/5,B,79775.084463704,19943.771115926
2020/7/5,B,79538.771684524,19884.692921131
2020/7/5,B,79656.928074114,19914.2320185285
2020/7/5,B,79341.50188625201,19835.375471563002
2020/7/5,B,79617.885093206,19904.4712733015
2020/7/5,B,79499.728703616,19874.932175904
2020/7/5,A,79302.458905344,19825.614726336
2020/7/5,A,79499.728703616,19874.932175904
2020/7/5,A,79617.885093206,19904.4712733015
2020/7/5,A,79420.615294934,19855.1538237335
2020/7/5,A,80525.120675884,20131.280168971
2020/7/5,A,79972.354261976,19993.088565494
2020/7/5,A,80801.503882838,20200.3759707095
2020/7/5,A,80604.23408456601,20151.058521141502
2020/7/5,B,80209.694488022,20052.4236220055
2020/7/5,B,80446.007267202,20111.5018168005
2020/7/5,B,80919.660272428,20229.915068107
2020/7/5,B,80801.503882838,20200.3759707095
2020/7/5,A,80327.850877612,20081.962719403
2020/7/5,A,80761.433455064,20190.358363766
2020/7/5,A,80209.694488022,20052.4236220055
2020/7/5,A,80327.850877612,20081.962719403
2020/7/5,A,79577.814665432,19894.453666358
2020/7/5,A,79538.771684524,19884.692921131
2020/7/5,A,79262.38847757,19815.5971193925
2020/7/5,A,79144.23208798,19786.058021995
2020/7/5,A,79538.771684524,19884.692921131
2020/7/5,A,79380.54486716,19845.13621679
2020/7/5,A,79183.275068888,19795.818767222
2020/7/5,A,79656.928074114,19914.2320185285
2020/7/5,A,79223.345496662,19805.8363741655
2020/7/5,A,79302.458905344,19825.614726336
2020/7/5,A,79341.50188625201,19835.375471563002
2020/7/5,A,79183.275068888,19795.818767222
2020/7/5,B,78828.80590011801,19707.201475029502
2020/7/5,B,78867.848881026,19716.9622202565
2020/7/5,B,78788.73547234401,19697.183868086002
2020/7/5,B,79065.118679298,19766.2796698245
2020/7/5,B,78710.649510528,19677.662377632
2020/7/5,B,78907.9193088,19726.9798272
2020/7/5,B,79538.771684524,19884.692921131
2020/7/5,B,79656.928074114,19914.2320185285
2020/7/5,B,79183.275068888,19795.818767222
2020/7/5,B,79183.275068888,19795.818767222
2020/7/5,B,78788.73547234401,19697.183868086002
2020/7/5,B,78552.422693164,19638.105673291
2020/7/5,B,78670.579082754,19667.6447706885
2020/7/5,B,78828.80590011801,19707.201475029502
2020/7/5,B,79302.458905344,19825.614726336
2020/7/5,B,79105.189107072,19776.297276768
2020/7/5,B,79302.458905344,19825.614726336
2020/7/5,B,79144.23208798,19786.058021995
2020/7/5,B,78828.80590011801,19707.201475029502
2020/7/5,B,78907.9193088,19726.9798272
2020/7/5,B,78867.848881026,19716.9622202565
2020/7/5,B,79105.189107072,19776.297276768
2020/7/5,C,78867.848881026,19716.9622202565
2020/7/5,C,79341.50188625201,19835.375471563002
2020/7/5,C,79065.118679298,19766.2796698245
2020/7/5,C,78867.848881026,19716.9622202565
2020/7/5,C,78394.1958758,19598.54896895
2020/7/6,C,79380.54486716,19845.13621679
2020/7/6,C,80012.42468975,20003.1061724375
2020/7/6,C,79972.354261976,19993.088565494
2020/7/6,C,79854.197872386,19963.5494680965
2020/7/6,C,80130.58107934,20032.645269835
2020/7/6,C,80091.538098432,20022.884524608
2020/7/6,C,79499.728703616,19874.932175904
2020/7/6,C,79420.615294934,19855.1538237335
2020/7/6,C,79459.658275842,19864.9145689605
2020/7/6,C,79499.728703616,19874.932175904
2020/7/6,C,79617.885093206,19904.4712733015
2020/7/6,C,79617.885093206,19904.4712733015
2020/7/6,C,79223.345496662,19805.8363741655
2020/7/6,C,79341.50188625201,19835.375471563002
2020/7/6,C,79380.54486716,19845.13621679
2020/7/6,C,79656.928074114,19914.2320185285
2020/7/6,C,79696.998501888,19924.249625472
2020/7/6,C,79775.084463704,19943.771115926
2020/7/6,C,79972.354261976,19993.088565494
2020/7/6,C,79815.154891478,19953.7887228695
2020/7/6,C,79736.041482796,19934.010370699
2020/7/6,C,79775.084463704,19943.771115926
2020/7/6,C,79696.998501888,19924.249625472
2020/7/6,C,79577.814665432,19894.453666358
2020/7/6,C,78788.73547234401,19697.183868086002
2020/7/6,C,79538.771684524,19884.692921131
2020/7/6,C,80091.538098432,20022.884524608
2020/7/6,C,79933.311281068,19983.327820267
2020/7/6,C,79617.885093206,19904.4712733015
2020/7/6,C,79656.928074114,19914.2320185285
2020/7/6,C,79617.885093206,19904.4712733015
2020/7/6,D,78946.962289708,19736.740572427
2020/7/6,D,79302.458905344,19825.614726336
2020/7/6,D,79815.154891478,19953.7887228695
2020/7/6,D,79972.354261976,19993.088565494
2020/7/6,D,79617.885093206,19904.4712733015
2020/7/6,D,79736.041482796,19934.010370699
2020/7/6,D,79499.728703616,19874.932175904
2020/7/6,D,79380.54486716,19845.13621679
2020/7/6,D,79341.50188625201,19835.375471563002
2020/7/6,D,79262.38847757,19815.5971193925
2020/7/6,D,79538.771684524,19884.692921131
2020/7/6,D,79933.311281068,19983.327820267
2020/7/6,D,79933.311281068,19983.327820267
2020/7/6,D,80288.807896704,20072.201974176
2020/7/6,D,80486.077694976,20121.519423744
2020/7/6,D,80564.163656792,20141.040914198
2020/7/6,D,80722.390474156,20180.597618539
2020/7/6,D,80998.77368111,20249.6934202775
2020/7/6,D,80761.433455064,20190.358363766
2020/7/6,D,80288.807896704,20072.201974176
2020/7/6,D,80130.58107934,20032.645269835
2020/7/6,D,80761.433455064,20190.358363766
2020/7/6,D,81275.156888064,20318.789222016
2020/7/6,D,81629.62605683401,20407.406514208502
2020/7/6,D,81314.199868972,20328.549967243
2020/7/6,D,80998.77368111,20249.6934202775
2020/7/6,D,81353.24284988,20338.31071247
2020/7/6,D,80880.61729152,20220.15432288
2020/7/6,D,80366.89385852,20091.72346463
2020/7/6,D,80564.163656792,20141.040914198
2020/7/6,D,80604.23408456601,20151.058521141502
2020/7/6,D,79775.084463704,19943.771115926
2020/7/6,D,79775.084463704,19943.771115926
2020/7/6,D,79775.084463704,19943.771115926
2020/7/6,D,79420.615294934,19855.1538237335
2020/7/6,D,79341.50188625201,19835.375471563002
2020/7/6,D,79380.54486716,19845.13621679
2020/7/6,D,79577.814665432,19894.453666358
2020/7/6,D,79499.728703616,19874.932175904
2020/7/6,D,79459.658275842,19864.9145689605
2020/7/6,D,79656.928074114,19914.2320185285
2020/7/6,D,79577.814665432,19894.453666358
2020/7/6,D,79183.275068888,19795.818767222
2020/7/6,D,79617.885093206,19904.4712733015
2020/7/6,D,80998.77368111,20249.6934202775
2020/7/6,D,80801.503882838,20200.3759707095
2020/7/6,D,81432.356258562,20358.0890646405
2020/7/6,D,81116.93007070001,20279.232517675002
2020/7/6,D,80801.503882838,20200.3759707095
2020/7/6,D,80446.007267202,20111.5018168005
2020/7/6,D,80209.694488022,20052.4236220055
2020/7/6,D,79933.311281068,19983.327820267
2020/7/6,D,79380.54486716,19845.13621679
2020/7/6,D,79815.154891478,19953.7887228695
2020/7/6,D,80012.42468975,20003.1061724375
2020/7/6,D,79577.814665432,19894.453666358
2020/7/6,D,79341.50188625201,19835.375471563002
2020/7/6,D,79577.814665432,19894.453666358
2020/7/6,D,79538.771684524,19884.692921131
2020/7/6,D,79854.197872386,19963.5494680965
2020/7/6,C,79933.311281068,19983.327820267
2020/7/6,C,80012.42468975,20003.1061724375
2020/7/6,C,80209.694488022,20052.4236220055
2020/7/6,C,80169.624060248,20042.406015062
2020/7/6,C,80051.467670658,20012.8669176645
2020/7/7,C,80130.58107934,20032.645269835
2020/7/7,C,80604.23408456601,20151.058521141502
2020/7/7,C,80248.73746893,20062.1843672325
2020/7/7,C,80366.89385852,20091.72346463
2020/7/7,C,80840.546863746,20210.1367159365
2020/7/7,C,81037.816662018,20259.4541655045
2020/7/7,C,80288.807896704,20072.201974176
2020/7/7,C,80406.964286294,20101.7410715735
2020/7/7,C,81196.043479382,20299.0108698455
2020/7/7,C,80801.503882838,20200.3759707095
2020/7/7,C,80722.390474156,20180.597618539
2020/7/7,C,80169.624060248,20042.406015062
2020/7/7,C,79420.615294934,19855.1538237335
2020/7/7,C,79894.26830016,19973.56707504
2020/7/7,C,80366.89385852,20091.72346463
2020/7/7,C,80130.58107934,20032.645269835
2020/7/7,C,80091.538098432,20022.884524608
2020/7/7,C,79577.814665432,19894.453666358
