month,w1,w2,w3,w4,max,total
1,80443.48315058924,0,0,0,81331
2,80443.48315058924,0,0,0,80448
3,78149.36800689973,0,0,0,78336
4,73969.63100766501,0,0,0,74304
5,73969.63100766501,0,0,0,72768
6,73969.63100766501,0,0,0,71308
7,73969.63100766501,0,0,0,71116
8,73969.63100766501,0,0,0,72729
9,73969.63100766501,0,0,0,72921
10,73969.63100766501,0,0,0,72076
11,73967.26794547135,0,0,0,75225
12,73967.26794547135,0,0,0,75456
13,73970.92114384178,0,0,0,81331
14,73970.92114384178,0,0,0,80448
15,73962.20692556199,0,0,0,78336
16,72784.31270219723,0,0,0,74304
17,72784.31270219723,0,0,0,72768
18,72784.31270219723,0,0,0,71308
19,72784.31270219723,0,0,0,71116
20,72777.37518723425,0,0,0,72729
21,72777.37518723425,0,0,0,72921
22,72777.37518723425,0,0,0,72076
23,72768.12419976703,0,0,0,75225
24,72768.12419976703,0,0,0,75456,372920215.1791797
month,w1,w2,w3,w4,max,total
1,80447.42001864959,0,0,0,81331
2,80447.42001864959,0,0,0,80448
3,78148.70044278461,0,0,0,78336
4,73969.32820437498,0,0,0,74304
5,73969.32820437498,0,0,0,72768
6,73969.32820437498,0,0,0,71308
7,73969.32820437498,0,0,0,71116
8,73969.32820437498,0,0,0,72729
9,73969.32820437498,0,0,0,72921
10,73969.32820437498,0,0,0,72076
11,73973.4280625489,0,0,0,75225
12,73973.4280625489,0,0,0,75456
13,73965.5027223022,0,0,0,81331
14,73965.5027223022,0,0,0,80448
15,73963.17040863991,0,0,0,78336
16,72756.66124530627,0,0,0,74304
17,72756.66124530627,0,0,0,72768
18,72756.66124530627,0,0,0,71308
19,72756.66124530627,0,0,0,71116
20,72681.79560696387,0,0,0,72729
21,72681.79560696387,0,0,0,72921
22,72681.79560696387,0,0,0,72076
23,72671.5676725026,0,0,0,75225
24,72671.5676725026,0,0,0,75456,372926636.787488
month,w1,w2,w3,w4,max,total
1,79876.1168192244,0,0,0,81331
2,79876.1168192244,0,0,0,80448
3,77990.86594521742,0,0,0,78336
4,73885.6632899773,0,0,0,74304
5,73885.6632899773,0,0,0,72768
6,73885.6632899773,0,0,0,71308
7,73885.6632899773,0,0,0,71116
8,73885.6632899773,0,0,0,72729
9,73885.6632899773,0,0,0,72921
10,73885.6632899773,0,0,0,72076
11,74009.76173505459,0,0,0,75225
12,74009.76173505459,0,0,0,75456
13,74033.84493527225,0,0,0,81331
14,74033.84493527225,0,0,0,80448
15,74039.77231621862,0,0,0,78336
16,72806.0176247897,0,0,0,74304
17,72806.0176247897,0,0,0,72768
18,72806.0176247897,0,0,0,71308
19,72806.0176247897,0,0,0,71116
20,72786.98324125049,0,0,0,72729
21,72786.98324125049,0,0,0,72921
22,72786.98324125049,0,0,0,72076
23,72779.00353546922,0,0,0,75225
24,72779.00353546922,0,0,0,75456,373042213.74351907
month,w1,w2,w3,w4,max,total
1,79886.68287273962,0,0,588.364602177999,81331
2,79886.68287273962,0,0,588.364602177999,80448
3,78129.28877743515,0,0,0,78336
4,73913.09076602303,0,0,0,74304
5,73913.09076602303,0,0,0,72768
6,73913.09076602303,0,0,0,71308
7,73913.09076602303,0,0,0,71116
8,73913.09076602303,0,0,0,72729
9,73913.09076602303,0,0,0,72921
10,73913.09076602303,0,0,0,72076
11,73930.97589573952,0,0,0,75225
12,73930.97589573952,0,0,0,75456
13,73947.56741049245,0,0,0,81331
14,73947.56741049245,0,0,0,80448
15,73945.23915393892,0,0,0,78336
16,72703.93243940633,0,0,0,74304
17,72703.93243940633,0,0,0,72768
18,72703.93243940633,0,0,0,71308
19,72703.93243940633,0,0,0,71116
20,72693.78383331558,0,0,0,72729
21,72693.78383331558,0,0,0,72921
22,72693.78383331558,0,0,0,72076
23,72699.5635472743,0,0,0,75225
24,72699.5635472743,0,0,0,75456,372901140.6739542
month,w1,w2,w3,w4,max,total
1,80450.33394540928,0,0,0,81331
2,80450.33394540928,0,0,0,80448
3,78109.48169932113,0,0,0,78336
4,73978.75281646589,0,0,0,74304
5,73978.75281646589,0,0,0,72768
