month,w1,w2,w3,w4,max,total
22,72676.06382814617,0,0,0,72076.0
23,72669.19008879691,0,0,0,75225.0
24,72669.19008879691,0,0,0,75456.0,387556461.96067494
month,w1,w2,w3,w4,max,total
1,83588.54764651378,0,0,0,83563.281058646
2,83588.54764651378,0,0,0,83763.88989619199
3,83588.54764651378,0,0,0,84072.248621568
4,83588.54764651378,0,0,0,85617.691326144
5,81220.09292812026,0,0,0,80386.790025408
6,81220.09292812026,0,0,0,79437.432386844
7,81220.09292812026,0,0,0,80181.87827628401
8,81241.59957749471,0,0,0,83564.532101412
9,81241.59957749471,0,0,0,81651.578950419
10,81241.59957749471,0,0,0,81067.36200252401
11,81238.79279242123,0,0,0,86069.64467415
12,81240.7272476124,0,0,0,83465.242938432
13,80452.18180599308,0,0,0,81331.0
14,80452.18180599308,0,0,0,80448.0
15,78102.39900734388,0,0,0,78336.0
16,72759.42404840815,0,0,0,74304.0
17,72759.42404840815,0,0,0,72768.0
18,72759.42404840815,0,0,0,71308.0
19,72759.42404840815,0,0,0,71116.0
20,72759.42404840815,0,0,0,72729.0
21,72759.42404840815,0,0,0,72921.0
22,72759.42404840815,0,0,0,72076.0
23,72762.07102513373,0,0,0,75225.0
24,72762.07102513373,0,0,0,75456.0,387596181.1652915
month,w1,w2,w3,w4,max,total
1,83568.13107051056,0,438.07307631563765,0,83563.281058646
2,83568.13107051056,0,438.07307631563765,0,83763.88989619199
3,83568.13107051056,0,438.07307631563765,0,84072.248621568
4,83568.13107051056,0,438.07307631563765,0,85617.691326144
5,81126.54096409556,0,0,0,80386.790025408
6,81126.54096409556,0,0,0,79437.432386844
7,81126.54096409556,0,0,0,80181.87827628401
8,81178.30487869108,0,0,0,83564.532101412
9,81178.30487869108,0,0,0,81651.578950419
10,81178.30487869108,0,0,0,81067.36200252401
11,81179.77522476374,0,0,0,86069.64467415
12,81182.55335921617,0,0,0,83465.242938432
13,80407.44549534246,0,0,0,81331.0
14,80407.44549534246,0,0,0,80448.0
15,78144.77928509512,0,0,0,78336.0
16,72719.48420413391,0,0,0,74304.0
17,72719.48420413391,0,0,0,72768.0
18,72719.48420413391,0,0,0,71308.0
19,72719.48420413391,0,0,0,71116.0
20,72719.48420413391,0,0,0,72729.0
21,72719.48420413391,0,0,0,72921.0
22,72719.48420413391,0,0,0,72076.0
23,72687.31968894071,0,0,0,75225.0
24,72687.31968894071,0,0,0,75456.0,387559152.55157745
month,w1,w2,w3,w4,max,total
1,83682.92688962295,0,0,0,83563.281058646
2,83682.92688962295,0,0,0,83763.88989619199
3,83682.92688962295,0,0,0,84072.248621568
4,83682.92688962295,0,0,0,85617.691326144
5,81497.31429719568,0,0,0,80386.790025408
6,81497.31429719568,0,0,0,79437.432386844
7,81497.31429719568,0,0,0,80181.87827628401
8,81500.09315125625,0,0,0,83564.532101412
9,81500.09315125625,0,0,0,81651.578950419
10,81500.09315125625,0,0,0,81067.36200252401
11,81499.62936080791,0,0,0,86069.64467415
12,81483.07346126606,0,0,0,83465.242938432
13,80457.95495605985,0,0,0,81331.0
14,80457.95495605985,0,0,0,80448.0
15,78090.66060767358,0,0,0,78336.0
16,72741.08059826291,0,0,0,74304.0
17,72741.08059826291,0,0,0,72768.0
18,72741.08059826291,0,0,0,71308.0
19,72741.08059826291,0,0,0,71116.0
20,72741.08059826291,0,0,0,72729.0
21,72741.08059826291,0,0,0,72921.0
22,72741.08059826291,0,0,0,72076.0
23,72738.7163051284,0,0,0,75225.0
24,72738.7163051284,0,0,0,75456.0,387597645.2153489
