month,w1,w2,w3,w4,max,total
13,74072.84575624576,0,0,0,81331
14,74072.84575624576,0,0,0,80448
15,74053.17691707615,0,0,0,78336
16,72701.51907071703,0,0,0,74304
17,72701.51907071703,0,0,0,72768
18,72701.51907071703,0,0,0,71308
19,72701.51907071703,0,0,0,71116
20,72685.13228328989,0,0,0,72729
21,72685.13228328989,0,0,0,72921
22,72685.13228328989,0,0,0,72076
23,72698.30420858486,0,0,658.3460408040901,75225
24,72698.30420858486,0,0,658.3460408040901,75456,372872055.2795855
month,w1,w2,w3,w4,max,total
1,80789.55174743272,0,0,0,81331
2,80789.55174743272,0,0,0,80448
3,78116.38649338452,0,0,0,78336
4,73952.5557367286,0,0,0,74304
5,73952.5557367286,0,0,0,72768
6,73952.5557367286,0,0,0,71308
7,73952.5557367286,0,0,0,71116
8,73952.5557367286,0,0,0,72729
9,73952.5557367286,0,0,0,72921
10,73952.5557367286,0,0,0,72076
11,73973.95663224315,0,0,0,75225
12,73973.95663224315,0,0,0,75456
13,73994.49318598308,0,0,0,81331
14,73994.49318598308,0,0,0,80448
15,73968.245261534,0,0,0,78336
16,72673.09889751473,0,0,0,74304
17,72673.09889751473,0,0,0,72768
18,72673.09889751473,0,0,0,71308
19,72673.09889751473,0,0,0,71116
20,72647.39142908009,0,0,0,72729
21,72647.39142908009,0,0,0,72921
22,72647.39142908009,0,0,0,72076
23,72646.45210930434,0,0,0,75225
24,72646.45210930434,0,0,0,75456,372957657.1811206
month,w1,w2,w3,w4,max,total
1,80426.3775541425,0,0,0,81331
2,80426.3775541425,0,0,0,80448
3,78128.06213293686,0,0,0,78336
4,74089.97495762746,0,0,0,74304
5,74089.97495762746,0,0,0,72768
6,74089.97495762746,0,0,0,71308
7,74089.97495762746,0,0,0,71116
8,74089.97495762746,0,0,0,72729
9,74089.97495762746,0,0,0,72921
10,74089.97495762746,0,0,0,72076
11,74090.60754025001,0,0,0,75225
12,74090.60754025001,0,0,0,75456
13,74094.5899050843,0,0,0,81331
14,74094.5899050843,0,0,0,80448
15,74093.75535482948,0,0,0,78336
16,72761.9842411639,0,0,0,74304
17,72761.9842411639,0,0,0,72768
18,72761.9842411639,0,0,0,71308
19,72761.9842411639,0,0,0,71116
20,72754.47715350206,0,0,0,72729
21,72754.47715350206,0,0,0,72921
22,72754.47715350206,0,0,0,72076
23,72743.55721965773,0,0,0,75225
24,72743.55721965773,0,0,0,75456,372929993.68973356
month,w1,w2,w3,w4,max,total
1,80847.66408474487,0,0,0,81331
2,80847.66408474487,0,0,0,80448
3,78130.51039673579,0,0,0,78336
4,74002.82568311803,0,0,0,74304
5,74002.82568311803,0,0,0,72768
6,74002.82568311803,0,0,0,71308
7,74002.82568311803,0,0,0,71116
8,74002.82568311803,0,0,0,72729
9,74002.82568311803,0,0,0,72921
10,74002.82568311803,0,0,0,72076
11,73999.21129176718,0,0,0,75225
12,73999.21129176718,0,0,0,75456
13,74001.56143672924,0,0,0,81331
14,74001.56143672924,0,0,0,80448
15,73977.81053527839,0,0,0,78336
16,72794.21867395991,0,0,0,74304
17,72794.21867395991,0,0,0,72768
18,72794.21867395991,0,0,0,71308
19,72794.21867395991,0,0,0,71116
20,72792.52743274273,0,0,0,72729
21,72792.52743274273,0,0,0,72921
22,72792.52743274273,0,0,0,72076
23,72790.17964750133,0,0,0,75225
24,72790.17964750133,0,0,0,75456,372944321.0195295
month,w1,w2,w3,w4,max,total
1,80487.80359044259,0,0,0,81331
2,80487.80359044259,0,0,0,80448
3,78066.61098346597,0,0,0,78336
4,74008.55596332332,0,0,0,74304
5,74008.55596332332,0,0,0,72768
6,74008.55596332332,0,0,0,71308
7,74008.55596332332,0,0,0,71116
8,74008.55596332332,0,0,0,72729
9,74008.55596332332,0,0,0,72921
10,74008.55596332332,0,0,0,72076
11,74005.72986590222,0,0,0,75225
12,74005.72986590222,0,0,0,75456
13,73999.10279581034,0,0,0,81331
14,73999.10279581034,0,0,0,80448
15,74001.6288280704,0,0,0,78336
16,72709.23495086748,0,0,0,74304
17,72709.23495086748,0,0,0,72768
18,72709.23495086748,0,0,0,71308
19,72709.23495086748,0,0,0,71116
20,72695.50149430176,0,0,0,72729
21,72695.50149430176,0,0,0,72921
22,72695.50149430176,0,0,0,72076
23,72703.80128757404,0,0,0,75225
24,72703.80128757404,0,0,0,75456,372933066.58387965
month,w1,w2,w3,w4,max,total
1,80062.95063338483,0,420.5376394402092,0,81331
2,80062.95063338483,0,420.5376394402092,0,80448
3,78185.67215580074,0,0,0,78336
4,74083.0543457565,0,0,0,74304
5,74083.0543457565,0,0,0,72768
6,74083.0543457565,0,0,0,71308
7,74083.0543457565,0,0,0,71116
8,74083.0543457565,0,0,0,72729
9,74083.0543457565,0,0,0,72921
10,74083.0543457565,0,0,0,72076
11,74085.51218046533,0,0,0,75225
12,74085.51218046533,0,0,0,75456
13,74075.61948321301,0,0,0,81331
14,74075.61948321301,0,0,0,80448
15,74070.81775537116,0,0,0,78336
16,72644.39199596774,0,0,0,74304
17,72644.39199596774,0,0,0,72768
18,72644.39199596774,0,0,0,71308
19,72644.39199596774,0,0,0,71116
20,72646.59633105877,0,0,0,72729
21,72646.59633105877,0,0,0,72921
22,72646.59633105877,0,0,0,72076
23,72640.11337415325,0,0,0,75225
24,72640.11337415325,0,0,0,75456,372930828.19793373
month,w1,w2,w3,w4,max,total
1,80497.99357362663,0,0,0,81331
2,80497.99357362663,0,0,0,80448
3,78116.84515222516,0,0,0,78336
4,73919.58479948867,0,0,0,74304
5,73919.58479948867,0,0,0,72768
6,73919.58479948867,0,0,0,71308
7,73919.58479948867,0,0,0,71116
8,73919.58479948867,0,0,0,72729
9,73919.58479948867,0,0,0,72921
10,73919.58479948867,0,0,0,72076
11,73928.24709544935,0,0,0,75225
12,73928.24709544935,0,0,0,75456
13,73927.88290214044,0,0,0,81331
14,73927.88290214044,0,0,0,80448
15,73923.00630860405,0,0,0,78336
16,72623.08720137618,0,0,0,74304
17,72623.08720137618,0,0,0,72768
18,72623.08720137618,0,0,0,71308
19,72623.08720137618,0,0,0,71116
20,72609.45915619998,0,0,0,72729
21,72609.45915619998,0,0,0,72921
22,72609.45915619998,0,0,0,72076
23,72612.80381173293,0,0,0,75225
24,72612.80381173293,0,0,0,75456,372934944.8448414
